year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,wtssnrps,prez,age_c,decrease_imm
2010,48,13,4,1,2,0,1,3,36130.5,0.315292418,1,40,0
2010,62,6,0,1,1,4,2,,15054.375,0.361052364,1,60,
2010,67,15,1,1,1,5,2,5,36130.5,0.753825667,1,60,1
2010,35,12,1,2,1,5,2,4,30108.75,0.352430231,1,30,1
2010,52,10,1,1,2,2,2,5,401.45,1.299856793,1,50,1
2010,41,12,1,1,2,1,2,3,17061.625,0.362199763,1,40,0
2010,38,13,1,1,1,1,1,,19068.875,0.574100652,1,30,
2010,53,16,3,2,2,0,2,4,30108.75,0.371168456,1,50,1
2010,51,14,1,1,1,1,2,3,44159.5,0.957542876,1,50,0
2010,27,16,3,2,2,1,1,,30108.75,0.493482728,1,18,
2010,51,14,2,1,2,4,2,4,26094.25,0.487009576,1,50,1
2010,44,15,2,2,2,3,2,1,,0.904543449,1,40,0
2010,56,14,1,1,2,0,2,,15054.375,1.451437797,1,50,
2010,32,11,0,1,1,3,2,5,15054.375,1.096528576,1,30,1
2010,60,16,4,1,2,0,1,,9032.625,0.423938506,1,60,
2010,35,15,1,2,3,1,2,3,36130.5,0.533336124,1,30,0
2010,49,14,2,1,1,3,2,,54195.75,0.990484069,1,40,
2010,45,8,0,2,3,,2,3,,0.836099751,1,40,0
2010,75,14,1,2,1,0,2,5,54195.75,2.548142099,1,70,1
2010,37,12,1,2,1,1,2,3,80290,1.457064919,1,30,0
2010,64,15,2,2,1,1,2,4,17061.625,0.934892176,1,60,1
2010,50,12,1,1,1,4,2,5,30108.75,2.840328751,1,50,1
2010,47,17,3,1,1,5,2,3,30108.75,1.661116687,1,40,0
2010,75,8,0,1,1,1,2,4,1605.8,1.170915546,1,70,1
2010,67,9,0,1,1,1,2,,80290,0.524071033,1,60,
2010,52,12,1,2,1,1,2,5,30108.75,1.015679731,1,50,1
2010,48,12,1,1,1,4,2,,54195.75,1.18701898,1,40,
2010,51,12,1,2,1,3,2,,22079.75,0.841711018,1,50,
2010,67,16,3,2,1,6,2,5,,0.455539941,1,60,1
2010,32,14,2,1,1,4,2,5,36130.5,0.965469403,1,30,1
2010,36,13,1,2,1,6,1,,44159.5,0.800315942,1,30,
2010,63,9,1,2,1,6,2,5,,0.864718378,1,60,1
2010,64,8,0,1,1,2,2,5,66239.25,0.643236253,1,60,1
2010,65,12,1,1,1,3,2,,22079.75,1.422920282,1,60,
2010,68,12,1,2,1,2,2,5,,0.497501977,1,60,1
2010,53,17,4,2,1,4,2,4,80290,1.209389735,1,50,1
2010,51,12,1,1,1,0,2,,66239.25,1.105144669,1,50,
2010,50,11,1,2,1,1,2,5,15054.375,0.969717068,1,50,1
2010,68,11,0,2,1,1,2,3,26094.25,0.458836914,1,60,0
2010,52,11,0,1,2,4,2,5,7226.1,0.394955275,1,50,1
2010,58,12,1,2,1,5,2,5,,0.751595813,1,50,1
2010,44,14,2,2,1,5,2,,36130.5,0.75269549,1,40,
2010,70,13,1,2,1,1,2,,,2.000095787,1,70,
2010,72,4,0,1,1,0,1,3,80290,1.865099547,1,70,0
2010,59,12,1,2,1,2,2,,44159.5,0.644536241,1,50,
2010,77,8,0,1,1,6,2,4,9032.625,0.524071033,1,70,1
2010,31,15,2,2,1,7,1,,66239.25,0.986890377,1,30,
2010,49,,0,1,1,2,2,5,30108.75,0.917146913,1,40,1
2010,28,13,1,2,1,1,2,3,54195.75,0.665633301,1,18,0
2010,18,12,1,2,1,1,2,,19068.875,3.982173743,1,18,
2010,50,10,1,1,1,4,2,5,11039.875,1.802495074,1,50,1
2010,37,12,1,2,1,3,2,4,44159.5,0.989734223,1,30,1
2010,52,14,2,1,1,6,1,,401.45,0.655657566,1,50,
2010,39,12,1,2,1,6,2,5,112406,0.642612568,1,30,1
2010,67,14,1,1,1,0,2,4,54195.75,0.817085668,1,60,1
2010,58,12,1,2,1,3,2,3,44159.5,0.617567994,1,50,0
2010,60,11,0,1,2,2,2,1,,1.180091419,1,60,0
2010,65,12,1,1,2,1,2,4,7226.1,0.407262864,1,60,1
2010,61,17,3,2,1,5,1,,,0.988045885,1,60,
2010,57,14,2,1,1,1,1,4,30108.75,0.869739274,1,50,1
2010,59,12,1,1,1,0,2,2,6021.75,0.446343909,1,50,0
2010,26,11,1,2,1,,2,5,9032.625,0.461683953,1,18,1
2010,54,14,1,1,1,6,1,3,66239.25,0.962893797,1,50,0
2010,29,16,3,2,1,6,2,,96348,0.382296056,1,18,
2010,43,12,1,2,1,1,1,3,26094.25,0.729866898,1,40,0
2010,59,14,1,1,1,7,2,3,66239.25,0.91158914,1,50,0
2010,83,17,4,1,1,3,1,3,112406,1.521495093,1,80,0
2010,66,12,1,2,1,0,2,,30108.75,2.226426462,1,60,
2010,36,12,1,2,2,3,2,,1605.8,0.237741832,1,30,
2010,25,16,3,2,1,7,2,4,9032.625,0.990708576,1,18,1
2010,20,12,1,2,1,1,2,4,54195.75,0.456580393,1,18,1
2010,61,12,1,1,1,2,2,,401.45,0.233536817,1,60,
2010,67,12,1,2,2,0,2,5,9032.625,0.267606897,1,60,1
2010,60,14,1,2,1,1,2,5,,0.942866692,1,60,1
2010,81,12,1,1,1,5,2,,30108.75,0.482611853,1,80,
2010,45,8,0,2,3,3,2,3,22079.75,1.379235215,1,40,0
2010,37,13,1,1,1,3,2,5,44159.5,1.288692731,1,30,1
2010,86,12,1,1,1,0,2,3,30108.75,0.599124978,1,80,0
2010,89,12,1,2,1,1,2,5,,0.64542505,1,80,1
2010,46,12,1,2,1,0,2,,19068.875,1.077726653,1,40,
2010,34,16,1,2,1,3,2,5,9032.625,0.602915965,1,30,1
2010,87,10,0,2,1,3,2,,,0.514458546,1,80,
2010,70,12,1,2,1,1,2,,1605.8,0.322712525,1,70,
2010,25,14,1,2,1,1,2,,7226.1,0.79368065,1,18,
2010,52,16,3,2,1,2,2,3,26094.25,0.495889925,1,50,0
2010,50,16,3,2,1,4,2,3,66239.25,0.797208869,1,50,0
2010,23,16,3,1,1,2,2,3,36130.5,0.863236931,1,18,0
2010,46,14,1,2,1,1,2,4,66239.25,0.49765195,1,40,1
2010,34,20,4,1,1,7,1,1,80290,1.475895278,1,30,0
2010,24,16,3,2,1,,1,,6021.75,0.830691046,1,18,
2010,25,16,1,1,1,7,2,2,54195.75,0.692844929,1,18,0
2010,21,15,3,2,1,5,1,4,17061.625,0.972666116,1,18,1
2010,31,20,4,2,3,3,1,3,11039.875,0.816273392,1,30,0
2010,29,19,3,2,3,7,1,,9032.625,1.357384777,1,18,
2010,56,20,3,2,1,0,1,1,66239.25,1.108964641,1,50,0
2010,63,19,4,1,1,2,2,,4415.95,0.534332109,1,60,
2010,53,14,2,2,1,4,1,5,19068.875,0.537420344,1,50,1
2010,50,18,4,2,2,0,2,3,152908.1861,0.771721948,1,50,0
2010,71,6,0,1,1,5,1,4,1605.8,0.551166193,1,70,1
2010,19,11,0,1,1,3,1,3,36130.5,0.9950846,1,18,0
2010,19,12,1,1,3,2,1,3,11039.875,3.594988692,1,18,0
2010,44,14,2,1,3,3,1,4,36130.5,0.642983912,1,40,1
2010,76,12,1,2,1,6,2,,44159.5,1.419925099,1,70,
2010,70,12,1,1,1,2,2,4,30108.75,1.347407499,1,70,1
2010,30,9,0,1,3,1,1,,17061.625,1.132514922,1,30,
2010,39,8,0,2,1,3,2,4,54195.75,0.614300415,1,30,1
2010,42,12,1,2,1,5,2,5,11039.875,2.22981693,1,40,1
2010,25,15,1,1,1,4,2,,5218.85,2.407745389,1,18,
2010,62,7,0,2,1,6,1,4,19068.875,1.045476801,1,60,1
2010,65,16,3,1,1,5,2,5,6021.75,0.671599274,1,60,1
2010,49,10,0,2,1,2,2,,17061.625,1.038048478,1,40,
2010,69,12,1,2,1,3,2,3,26094.25,0.871747806,1,60,0
2010,43,15,2,2,1,2,2,3,36130.5,0.414399529,1,40,0
2010,36,11,1,1,1,2,2,3,22079.75,1.233700055,1,30,0
2010,34,10,0,1,1,3,2,4,11039.875,1.367952079,1,30,1
2010,43,16,3,2,1,1,1,3,9032.625,0.876440805,1,40,0
2010,48,12,1,2,1,5,2,,26094.25,0.544688973,1,40,
2010,23,12,1,1,1,3,2,3,36130.5,1.5087059,1,18,0
2010,67,12,1,2,1,4,2,5,26094.25,1.064848024,1,60,1
2010,21,12,1,2,1,2,2,4,44159.5,0.331254156,1,18,1
2010,70,11,0,1,3,6,2,5,9032.625,0.870690961,1,70,1
2010,63,12,1,1,1,4,2,,36130.5,0.446228512,1,60,
2010,62,16,3,1,1,6,2,4,152908.1861,0.611396678,1,60,1
2010,66,12,1,2,1,6,2,5,11039.875,0.725143567,1,60,1
2010,54,12,1,2,1,1,2,4,17061.625,0.710334359,1,50,1
2010,57,16,3,2,1,3,2,,5218.85,0.340087662,1,50,
2010,30,14,1,1,1,7,2,1,30108.75,0.436203692,1,30,0
2012,22,16,3,1,1,2,2,4,178712.4649,2.431087737,1,18,1
2012,21,12,1,1,1,4,2,,178712.4649,6.62715217,1,18,
2012,42,12,1,1,3,2,1,,91920,1.725287213,1,40,
2012,49,13,1,2,1,5,2,4,107240,1.25024626,1,40,1
2012,70,16,3,2,2,0,2,2,42130,0.864512695,1,70,0
2012,50,19,3,2,1,0,2,5,21065,1.310496029,1,50,1
2012,35,15,2,2,1,3,1,5,24895,0.637986312,1,30,1
2012,24,11,0,2,3,3,1,,4213,0.461243613,1,18,
2012,28,9,0,2,2,3,2,,383,0.245238314,1,18,
2012,28,17,3,2,1,0,1,,24895,0.509501825,1,18,
2012,55,10,0,1,1,0,2,5,383,0.728092842,1,50,1
2012,36,16,3,2,2,1,2,3,42130,0.288115737,1,30,0
2012,28,12,1,2,1,3,1,,6894,0.421582408,1,18,
2012,59,12,1,2,2,3,1,4,18192.5,0.311650811,1,50,1
2012,52,4,0,1,3,3,2,2,,0.800062398,1,50,0
2012,35,13,1,2,2,5,1,,42130,0.5593156,1,30,
2012,36,12,1,1,1,5,1,3,42130,0.992526214,1,30,0
2012,47,13,1,2,2,2,2,5,34470,1.502551154,1,40,1
2012,55,12,1,1,3,,1,,51705,0.996834607,1,50,
2012,18,12,1,2,3,3,1,3,18192.5,2.003748105,1,18,0
2012,76,0,0,2,3,1,2,,,6.281410245,1,70,
2012,39,10,0,1,3,1,1,,34470,1.827700413,1,30,
2012,54,14,2,1,1,3,1,5,76600,2.754311365,1,50,1
2012,45,16,2,2,3,3,1,1,107240,2.284160655,1,40,0
2012,71,12,1,1,1,5,2,4,91920,0.710057367,1,70,1
2012,42,17,3,2,1,1,1,,,1.127163847,1,40,
2012,22,15,1,1,1,5,2,5,178712.4649,6.74153647,1,18,1
2012,50,10,0,1,1,3,1,1,,0.412079113,1,50,0
2012,81,16,3,2,2,0,2,4,34470,0.40743273,1,80,1
2012,44,13,1,2,1,5,1,3,6894,1.102213162,1,40,0
2012,78,16,3,1,1,3,2,,63195,1.25464297,1,70,
2012,63,14,2,2,1,0,1,3,42130,0.547599712,1,60,0
2012,73,19,4,1,1,0,1,2,178712.4649,1.347887382,1,70,0
2012,40,16,3,1,3,3,1,,51705,1.680788647,1,40,
2012,42,14,1,2,1,2,2,3,51705,0.987212355,1,40,0
2012,62,18,4,1,1,2,2,,51705,0.546613442,1,60,
2012,52,11,1,1,1,7,2,3,76600,2.042966254,1,50,0
2012,49,12,1,2,2,0,2,3,34470,0.900127861,1,40,0
2012,27,17,3,2,3,1,2,2,24895,0.945681702,1,18,0
2012,30,14,1,2,2,1,2,5,34470,0.75557136,1,30,1
2012,29,18,4,2,3,1,1,,76600,0.885301211,1,18,
2012,69,14,1,2,1,1,1,4,91920,1.8499432,1,60,1
2012,51,18,4,2,1,2,2,3,178712.4649,1.179630565,1,50,0
2012,57,16,3,2,1,2,2,,178712.4649,0.489900542,1,50,
2012,44,16,3,1,1,5,2,,178712.4649,2.906631147,1,40,
2012,73,16,3,2,1,1,2,3,178712.4649,0.85350084,1,70,0
2012,73,16,3,2,1,5,1,,178712.4649,0.759349282,1,70,
2012,68,16,4,1,1,3,2,3,178712.4649,0.706781572,1,60,0
2012,84,16,3,2,1,2,2,3,51705,1.118215527,1,80,0
2012,63,19,4,1,1,4,1,,178712.4649,0.546613442,1,60,
2012,57,16,3,1,1,3,2,,51705,0.546613442,1,50,
2012,42,16,3,2,3,1,1,3,178712.4649,1.021429671,1,40,0
2012,45,20,4,2,1,3,1,4,178712.4649,0.815910634,1,40,1
2012,38,14,2,1,3,2,1,3,107240,0.781448077,1,30,0
2012,46,20,4,1,1,2,2,,178712.4649,2.906631147,1,40,
2012,51,20,4,2,3,3,1,5,76600,0.442976493,1,50,1
2012,41,14,1,2,2,0,1,,28725,1.064491449,1,40,
2012,75,12,1,2,2,0,2,4,21065,0.455419062,1,70,1
2012,81,8,0,2,3,0,1,,6894,1.017963932,1,80,
2012,41,9,0,2,1,3,1,3,,0.430765259,1,40,0
2012,67,19,4,2,2,0,2,4,51705,0.864512695,1,60,1
2012,71,19,4,1,2,0,2,3,21065,1.345968829,1,70,0
2012,35,6,0,1,3,3,1,,,5.538047085,1,30,
2012,45,17,3,2,2,1,1,,34470,0.734649443,1,40,
2012,35,16,3,2,2,0,1,3,,0.864189746,1,30,0
2012,21,14,1,2,2,3,2,,,0.929052168,1,18,
2012,52,11,0,2,2,3,2,3,24895,0.47531487,1,50,0
2012,49,16,3,2,2,0,2,5,51705,0.357288013,1,40,1
2012,46,16,3,1,1,2,1,3,63195,0.518522049,1,40,0
2012,51,14,1,2,1,3,2,,24895,1.243194584,1,50,
2012,28,16,3,1,3,1,2,3,91920,1.433580396,1,18,0
2012,81,16,4,2,1,5,1,3,91920,0.529946842,1,80,0
2012,47,17,3,1,1,2,1,,76600,4.927171547,1,40,
2012,48,14,2,1,1,0,1,3,,1.619616777,1,40,0
2012,46,16,3,1,1,3,1,2,178712.4649,1.007752984,1,40,0
2012,68,12,1,1,1,1,2,4,178712.4649,3.013275876,1,60,1
2012,56,16,3,2,1,0,1,,63195,0.872447845,1,50,
2012,43,14,1,2,1,0,2,2,63195,2.342286195,1,40,0
2012,32,13,1,2,3,1,1,3,21065,0.510210054,1,30,0
2012,23,12,0,2,3,3,1,,,3.179249894,1,18,
2012,59,12,1,1,1,1,2,2,21065,0.610992105,1,50,0
2012,32,18,4,2,1,1,2,3,178712.4649,0.952471014,1,30,0
2012,44,16,4,1,1,0,1,3,107240,0.811256002,1,40,0
2012,49,20,4,2,3,0,1,,107240,1.209898521,1,40,
2012,64,12,1,2,1,0,1,2,34470,0.768100546,1,60,0
2012,30,19,4,2,1,0,1,,,2.063980451,1,30,
2012,51,12,1,2,3,1,1,,28725,0.796493431,1,50,
2012,28,17,3,2,2,1,2,3,63195,3.257836474,1,18,0
2012,84,13,1,1,1,4,2,,,0.898206726,1,80,
2012,32,14,1,1,3,3,1,5,12447.5,0.836160136,1,30,1
2012,54,18,4,2,3,0,1,3,91920,1.089815295,1,50,0
2012,34,20,3,2,2,0,1,3,42130,1.950296915,1,30,0
2012,33,16,4,2,3,3,1,,18192.5,0.810741757,1,30,
2012,48,12,1,2,1,0,1,5,16277.5,1.102213162,1,40,1
2012,52,10,0,2,2,0,1,5,21065,0.726966316,1,50,1
2012,,14,1,2,3,1,1,,18192.5,1.418570161,1,,
2012,54,16,3,1,1,0,2,,178712.4649,1.329442222,1,50,
2012,19,13,1,2,3,1,1,3,,2.134268346,1,18,0
2012,41,16,3,1,3,2,2,3,63195,0.636217883,1,40,0
2012,23,17,1,2,1,1,2,3,91920,2.308037534,1,18,0
2012,51,12,1,1,1,1,1,2,178712.4649,1.495509078,1,50,0
2012,75,16,3,2,1,0,2,3,107240,3.685109565,1,70,0
2012,,20,4,2,1,3,2,,,1.124469731,1,,
2012,27,12,1,1,3,5,1,,4979,1.38337393,1,18,
2012,24,14,1,1,1,0,1,4,,3.833808552,1,18,1
2012,26,20,4,1,3,5,2,4,24895,0.865303255,1,18,1
2012,47,19,4,2,1,0,1,,76600,1.695572835,1,40,
2012,55,13,1,2,1,5,2,4,14362.5,0.547599712,1,50,1
2012,55,18,4,2,2,1,2,4,24895,0.799184378,1,50,1
2012,43,17,3,1,1,1,2,1,63195,0.518522049,1,40,0
2012,46,14,1,2,2,0,2,,,0.308471536,1,40,
2012,71,16,3,1,2,0,2,,107240,1.43236081,1,70,
2012,32,16,3,2,3,1,1,3,178712.4649,0.94535755,1,30,0
2012,63,17,4,1,1,4,2,,76600,0.736484797,1,60,
2012,50,12,1,2,1,3,2,4,10532.5,0.405363514,1,50,1
2012,60,12,1,1,1,4,2,3,51705,0.45229006,1,60,0
2012,33,14,2,2,1,1,2,4,18192.5,0.527346982,1,30,1
2012,40,18,4,2,1,6,2,4,107240,0.581030185,1,40,1
2012,68,12,1,1,1,2,1,,21065,1.012987958,1,60,
2012,69,14,2,2,1,3,2,5,63195,0.438499441,1,60,1
2012,71,18,4,1,1,5,2,4,178712.4649,2.151559739,1,70,1
2012,23,15,1,1,1,3,2,,34470,1.120538181,1,18,
2012,28,16,3,1,1,1,2,3,76600,1.037533203,1,18,0
2012,49,12,1,1,2,2,2,3,51705,0.383278569,1,40,0
2012,66,16,4,2,1,4,2,5,28725,0.455827707,1,60,1
2012,36,20,3,2,1,0,1,,51705,0.438695169,1,30,
2012,53,19,4,1,1,0,2,3,178712.4649,0.580765433,1,50,0
2012,40,6,0,2,1,3,2,,18192.5,0.639050893,1,40,
2012,34,12,1,2,1,3,2,3,34470,1.308262194,1,30,0
2012,58,6,0,1,1,3,2,1,21065,2.412858415,1,50,0
2012,62,12,1,1,1,6,2,,42130,1.412115609,1,60,
2012,24,12,1,2,1,3,1,5,178712.4649,1.799017563,1,18,1
2012,72,6,0,2,1,0,2,1,8617.5,1.473236108,1,70,0
2012,32,12,1,2,3,3,1,,34470,0.478292644,1,30,
2012,29,16,3,1,2,2,1,3,42130,0.52730879,1,18,0
2012,34,12,1,1,2,0,2,,34470,0.725130691,1,30,
2012,36,13,1,2,2,0,2,4,10532.5,0.532350974,1,30,1
2012,74,8,0,1,1,1,2,,14362.5,0.776930078,1,70,
2012,49,16,3,2,3,3,1,4,178712.4649,1.25489434,1,40,1
2012,60,16,3,1,3,0,2,3,91920,1.488802454,1,60,0
2012,78,16,3,1,2,6,2,,4213,0.391017966,1,70,
2012,39,14,1,2,2,1,1,4,21065,0.251176729,1,30,1
2012,73,16,3,1,1,4,2,3,8617.5,0.508596196,1,70,0
2012,67,16,2,2,3,5,1,,12447.5,1.32650874,1,60,
2012,82,11,0,2,1,1,1,,8617.5,0.575242011,1,80,
2012,64,14,1,2,2,0,2,3,16277.5,0.362122264,1,60,0
2012,61,14,1,2,1,1,1,4,,1.563543051,1,60,1
2012,22,6,0,1,1,4,2,2,12447.5,0.688667636,1,18,0
2012,27,14,2,2,1,0,1,,24895,0.922017678,1,18,
2012,41,14,1,1,1,1,1,3,28725,0.408829188,1,40,0
2012,33,9,0,2,1,2,1,3,4979,0.368850504,1,30,0
2012,49,6,0,2,1,2,2,,16277.5,1.339450689,1,40,
2012,22,11,0,1,3,1,1,3,51705,0.903617667,1,18,0
2012,42,6,0,2,3,1,2,3,10532.5,1.309058127,1,40,0
2012,28,11,0,2,3,3,2,,10532.5,0.76183152,1,18,
2012,66,14,1,2,1,1,2,4,16277.5,0.50951387,1,60,1
2012,35,13,1,2,3,1,1,,42130,0.943832558,1,30,
2012,52,12,1,1,1,5,2,3,12447.5,1.282700599,1,50,0
2012,63,14,1,1,1,0,1,,42130,0.604518835,1,60,
2012,31,13,1,1,1,3,1,3,63195,0.51130854,1,30,0
2012,29,17,3,2,3,3,1,,63195,1.826363218,1,18,
2012,50,17,3,1,3,1,1,3,51705,0.473084072,1,50,0
2012,47,12,1,1,2,1,2,,51705,0.383278569,1,40,
2012,65,12,1,2,1,1,2,,51705,1.081113951,1,60,
2012,62,13,1,1,1,5,1,,63195,0.744345771,1,60,
2012,18,13,1,2,3,2,1,3,,3.344546949,1,18,0
2012,40,14,1,2,1,0,2,4,8617.5,0.446805533,1,40,1
2012,28,16,3,2,3,3,1,,34470,0.90255292,1,18,
2012,24,16,3,1,3,5,2,2,42130,1.256118896,1,18,0
2012,40,16,4,1,1,1,1,,76600,0.560319184,1,40,
2012,77,15,3,2,3,0,1,1,6894,0.559292974,1,70,0
2012,24,15,2,2,1,5,2,3,,0.489857144,1,18,0
2012,21,14,1,2,3,3,2,,1532,0.569134651,1,18,
2012,22,15,1,2,1,5,2,3,6894,2.548955519,1,18,0
2012,24,16,2,1,1,4,2,4,383,1.841607618,1,18,1
2012,22,11,1,1,3,3,1,3,76600,1.122651578,1,18,0
2012,21,15,1,1,1,5,2,3,,4.306120068,1,18,0
2012,67,16,4,1,1,7,2,,24895,0.508596196,1,60,
2012,32,19,3,2,1,5,2,5,63195,0.390186757,1,30,1
2012,38,9,0,1,3,3,1,,34470,1.771635309,1,30,
2012,55,12,1,2,1,4,1,5,107240,1.735689152,1,50,1
2012,40,14,1,1,1,5,1,,42130,0.598990985,1,40,
2012,38,11,1,1,1,5,2,,91920,0.932077867,1,30,
2012,52,13,1,1,1,3,1,,63195,2.935801483,1,50,
2012,34,16,3,2,2,1,1,3,91920,0.377440142,1,30,0
2012,22,16,3,2,1,0,1,4,8617.5,2.366236637,1,18,1
2012,56,17,3,1,1,3,2,3,178712.4649,1.161530866,1,50,0
2012,60,12,1,2,1,1,2,,4979,0.87691699,1,60,
2012,39,16,3,1,3,5,1,,178712.4649,0.754434655,1,30,
2012,33,16,3,2,1,6,2,3,91920,0.471309049,1,30,0
2012,67,12,1,1,1,2,2,4,,1.221495425,1,60,1
2012,51,12,1,1,1,6,2,,63195,0.525537862,1,50,
2012,65,12,1,1,1,2,1,3,76600,1.11859036,1,60,0
2012,42,16,3,2,1,3,2,3,42130,0.399726786,1,40,0
2012,65,12,1,2,1,0,2,4,34470,0.820592712,1,60,1
2012,25,13,1,2,2,1,2,5,16277.5,1.589677087,1,18,1
2012,36,12,1,2,1,4,2,4,107240,0.364623758,1,30,1
2012,38,14,1,2,3,1,1,,24895,0.394921022,1,30,
2012,18,12,1,1,3,1,2,5,42130,1.158228431,1,18,1
2012,38,9,0,1,1,1,1,,24895,1.215917435,1,30,
2012,41,9,0,2,3,3,2,,178712.4649,0.941270871,1,40,
2012,20,14,1,1,1,0,1,4,76600,2.213779944,1,18,1
2012,39,16,3,1,1,0,1,4,107240,1.083654933,1,30,1
2012,25,17,3,2,1,5,1,,34470,0.579461355,1,18,
2012,57,14,2,1,1,1,1,4,28725,3.891112274,1,50,1
2012,61,13,0,2,2,0,2,5,76600,1.365073917,1,60,1
2012,31,16,3,1,3,0,1,,34470,0.487933429,1,30,
2012,62,19,4,2,1,4,1,,,0.894111729,1,60,
2012,30,12,1,1,1,1,1,3,28725,0.51130854,1,30,0
2012,68,14,2,2,1,7,2,3,21065,0.50951387,1,60,0
2012,50,16,1,1,1,1,1,,28725,2.07980778,1,50,
2012,27,12,1,1,3,0,1,,34470,1.470285584,1,18,
2012,30,16,3,1,2,0,2,,51705,0.305735264,1,30,
2012,65,14,2,2,3,0,1,,91920,1.821013423,1,60,
2012,65,18,4,2,1,2,2,3,178712.4649,1.500335209,1,60,0
2012,36,19,4,1,1,0,1,,63195,0.614869549,1,30,
2012,72,12,1,1,1,4,2,5,34470,0.747504418,1,70,1
2012,27,12,1,2,1,1,1,,,0.979806614,1,18,
2012,22,12,1,1,1,2,1,1,16277.5,0.659948712,1,18,0
2012,33,9,0,2,3,2,2,3,16277.5,0.444435869,1,30,0
2012,35,6,0,1,1,3,2,,16277.5,0.636332091,1,30,
2012,54,11,0,2,1,0,1,3,76600,0.80287003,1,50,0
2012,18,11,0,1,3,3,2,,8617.5,1.280790164,1,18,
2012,38,12,1,2,1,3,2,5,8617.5,0.612296748,1,30,1
2012,67,12,1,2,1,5,2,4,51705,1.277318423,1,60,1
2012,48,12,1,1,1,7,2,4,34470,1.503068222,1,40,1
2012,64,19,4,1,2,0,2,3,63195,0.692201917,1,60,0
2012,89,19,4,2,1,2,2,,,0.854293056,1,80,
2012,48,12,1,2,1,2,1,,34470,0.766721206,1,40,
2012,44,6,0,2,1,3,2,3,,0.457348941,1,40,0
2012,42,15,1,1,1,2,2,2,91920,0.877236131,1,40,0
2012,26,16,3,2,2,1,2,3,383,0.439799923,1,18,0
2012,68,12,0,2,2,0,2,,10532.5,0.278490275,1,60,
2012,61,14,1,2,2,0,2,,42130,1.09258484,1,60,
2012,34,13,1,1,2,0,2,2,63195,1.475824502,1,30,0
2012,35,6,0,2,1,1,2,,10532.5,1.459002617,1,30,
2012,53,17,3,1,2,3,2,3,107240,1.031590821,1,50,0
2012,32,12,1,1,1,3,1,,,1.406001392,1,30,
2012,61,14,1,1,3,1,1,,34470,1.031534077,1,60,
2012,28,10,1,1,3,,1,5,18192.5,0.764849385,1,18,1
2012,39,12,1,1,1,1,2,3,51705,1.795042416,1,30,0
2012,61,16,3,1,1,4,2,3,178712.4649,2.33252648,1,60,0
2012,65,18,4,1,1,4,2,5,,0.536962955,1,60,1
2012,34,18,4,1,1,5,1,3,107240,0.960715093,1,30,0
2012,87,12,1,1,1,2,1,,,1.065453635,1,80,
2012,24,16,1,1,1,2,2,,34470,0.979634828,1,18,
2012,39,12,1,2,1,1,1,1,34470,0.288566885,1,30,0
2012,76,0,0,2,1,3,2,3,,1.674934402,1,70,0
2012,32,14,2,1,1,3,1,,42130,0.662628772,1,30,
2012,54,16,3,2,1,4,1,3,63195,1.363556136,1,50,0
2012,55,14,2,2,1,3,1,4,10532.5,1.712401584,1,50,1
2012,53,16,3,2,1,1,1,,178712.4649,1.51303198,1,50,
2012,62,14,1,1,2,1,2,4,24895,0.757240393,1,60,1
2012,39,6,0,1,3,2,2,3,12447.5,0.788947302,1,30,0
2012,30,12,1,2,3,1,1,3,42130,0.86791022,1,30,0
2012,89,8,0,2,2,0,2,,5745,0.278490275,1,80,
2012,30,10,1,1,2,0,1,,24895,0.954419609,1,30,
2012,35,12,1,2,1,1,1,,34470,0.548411991,1,30,
2012,73,16,3,2,1,4,2,5,51705,0.809220669,1,70,1
2012,69,16,3,2,1,5,2,,63195,0.576900205,1,60,
2012,89,12,1,2,1,3,1,4,24895,1.339420775,1,80,1
2012,55,16,3,1,1,5,2,,178712.4649,1.578446478,1,50,
2012,78,12,1,2,1,1,2,4,18192.5,0.954909398,1,70,1
2012,43,17,3,1,1,7,1,2,178712.4649,0.616335283,1,40,0
2012,68,16,3,2,1,6,2,3,91920,0.402616357,1,60,0
2012,71,16,3,1,1,6,1,,76600,0.421086056,1,70,
2012,47,16,3,2,1,5,1,3,178712.4649,0.441923236,1,40,0
2012,68,18,4,2,1,2,2,3,28725,0.854293056,1,60,0
2012,76,12,1,2,1,3,1,,24895,2.969426221,1,70,
2012,55,16,3,1,1,6,2,3,107240,0.588179833,1,50,0
2012,49,12,1,2,1,5,2,,42130,0.394647393,1,40,
2012,68,14,1,2,1,4,2,3,51705,0.450035431,1,60,0
2012,47,11,0,1,1,7,2,,63195,0.519277781,1,40,
2012,59,14,2,1,1,0,2,3,63195,0.590905932,1,50,0
2012,74,16,3,2,1,,2,,24895,0.673974528,1,70,
2012,71,14,2,1,1,0,2,3,34470,2.31910369,1,70,0
2012,32,12,1,2,1,0,2,2,107240,1.441236142,1,30,0
2012,30,16,3,1,1,4,2,3,42130,0.813058086,1,30,0
2012,38,16,4,2,1,3,1,,178712.4649,1.36599612,1,30,
2012,41,16,3,2,1,1,1,,107240,2.973352268,1,40,
2012,62,20,4,2,1,1,2,3,91920,2.012286106,1,60,0
2012,49,20,4,1,1,3,1,,63195,0.429753896,1,40,
2012,52,16,2,2,1,3,1,4,76600,2.318832419,1,50,1
