year,age,income,vpsu,vstrat,wtssnrps,education_cat_High school or less,education_cat_Master's,education_cat_No schooling,education_cat_Ph. D/Doctorate,president_cat_Trump,sex_cat_Male,race_cat_Other,race_cat_White,party_cat_Independent,party_cat_Republican,language_cat_Yes,attitude_cat_Increased a lot,attitude_cat_Reduced a little,attitude_cat_Reduced a lot,attitude_cat_Remained the same,immigration_cat_Stay same and Increase
2010,73.0,66239.25,1,2276,0.46310393,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,27.0,96348.0,1,2276,3.19562532,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,73.0,,2,2276,1.236866733,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2010,60.0,152908.1861,2,2276,0.766148953,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2010,42.0,36130.5,1,2277,1.320053584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,51.0,80290.0,1,2277,0.418458042,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2010,21.0,,1,2277,2.421205857,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2010,30.0,6021.75,2,2277,0.692773269,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,45.0,44159.5,2,2277,1.358800374,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,35.0,,2,2277,0.567309973,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2010,79.0,,1,2278,0.499033845,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2010,67.0,112406.0,1,2278,0.489648685,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2010,19.0,152908.1861,1,2278,1.667618115,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2010,76.0,152908.1861,1,2278,0.770525981,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2010,70.0,152908.1861,2,2278,0.403128805,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,60.0,152908.1861,2,2278,0.760832804,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2010,47.0,22079.75,2,2278,0.443859644,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2010,57.0,44159.5,2,2278,0.366370176,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,75.0,44159.5,2,2278,0.403128805,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2010,43.0,112406.0,1,2279,0.875820238,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,45.0,152908.1861,1,2279,1.509559363,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2010,29.0,19068.875,2,2279,0.825059441,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
2010,38.0,11039.875,2,2279,0.792020157,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2010,25.0,36130.5,1,2280,1.899931009,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2010,37.0,152908.1861,1,2280,1.314398128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2010,63.0,26094.25,1,2280,0.366370176,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,62.0,80290.0,2,2280,0.708700811,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2010,28.0,44159.5,2,2280,0.712132564,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2010,61.0,152908.1861,2,2280,0.529200277,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010,47.0,152908.1861,2,2280,1.242615036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,55.0,9032.625,1,2281,1.487355287,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2010,48.0,54195.75,1,2281,1.050552247,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,49.0,96348.0,1,2281,0.925676045,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2010,20.0,26094.25,2,2281,2.733760788,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2010,24.0,2810.15,2,2281,2.679212442,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2010,24.0,1605.8,2,2281,2.318407462,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2010,26.0,30108.75,2,2281,0.962729294,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2010,27.0,401.45,1,2282,2.340580408,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
2010,48.0,54195.75,1,2282,0.705737823,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2010,54.0,112406.0,1,2282,0.629212665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,64.0,96348.0,1,2282,0.829569215,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2010,23.0,401.45,1,2282,2.42104927,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2010,73.0,6021.75,2,2282,0.492295611,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
2010,30.0,36130.5,2,2282,1.506698757,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
2010,53.0,13047.125,2,2282,0.795473802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,39.0,44159.5,2,2282,0.469914206,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
2010,39.0,22079.75,1,2283,0.389672766,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2010,50.0,44159.5,1,2283,0.474730365,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
2010,65.0,152908.1861,1,2283,1.610942979,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
2010,51.0,80290.0,2,2283,0.665122626,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2010,29.0,26094.25,2,2283,1.26268641,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,20.0,15054.375,1,2284,0.781083067,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2010,50.0,54195.75,1,2284,1.023482176,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
2010,72.0,152908.1861,1,2284,0.440262992,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,68.0,66239.25,1,2284,0.648039852,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,41.0,,1,2284,1.816837278,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2010,63.0,66239.25,1,2284,0.870500421,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2010,62.0,152908.1861,1,2284,0.973747109,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2010,52.0,11039.875,2,2284,0.446580251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,39.0,96348.0,2,2284,0.418132898,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,46.0,36130.5,2,2284,3.881472295,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
2010,19.0,80290.0,2,2284,2.379069138,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,45.0,36130.5,2,2284,0.443859644,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,72.0,22079.75,1,2285,0.628989308,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
2010,77.0,9032.625,1,2285,0.588556434,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
2010,26.0,,1,2285,1.390974071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,48.0,54195.75,1,2285,0.825451254,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
2010,65.0,36130.5,1,2285,1.031239916,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2010,79.0,22079.75,2,2285,1.207419555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,82.0,,2,2285,0.39054005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,51.0,,1,2286,0.407733594,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2010,38.0,30108.75,1,2286,0.737629966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2010,46.0,22079.75,1,2286,1.54240934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,47.0,44159.5,1,2286,0.94825702,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2010,40.0,30108.75,1,2286,0.613376339,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,56.0,66239.25,2,2286,0.410938875,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2010,79.0,15054.375,2,2286,0.719791064,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2010,43.0,26094.25,1,2287,2.465567245,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2010,37.0,7226.1,1,2287,0.692682786,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2010,30.0,54195.75,1,2287,1.099252252,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2010,29.0,36130.5,1,2287,0.891638138,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2010,79.0,13047.125,2,2287,0.473682049,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
2010,71.0,19068.875,2,2287,1.062576847,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2010,20.0,54195.75,2,2287,0.746893865,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,40.0,44159.5,2,2287,0.37865041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,27.0,152908.1861,2,2287,0.863866135,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
2010,85.0,6021.75,1,2288,0.632624625,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2010,62.0,44159.5,1,2288,0.847763682,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,29.0,30108.75,1,2288,0.402934844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,30.0,5218.85,1,2288,0.398573587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,28.0,36130.5,1,2288,0.350752028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,80.0,13047.125,1,2288,0.624750411,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2010,27.0,54195.75,2,2288,0.350752028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,38.0,54195.75,2,2288,1.338989157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,35.0,44159.5,2,2288,2.548890171,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2010,32.0,4415.95,1,2289,0.813029612,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2010,67.0,54195.75,1,2289,0.577173326,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2010,69.0,17061.625,2,2289,0.996006931,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,55.0,,2,2289,0.42801637,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2010,40.0,22079.75,2,2289,1.720829325,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2010,81.0,80290.0,1,2290,0.47096008,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2010,56.0,66239.25,1,2290,3.429693522,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2010,19.0,44159.5,1,2290,1.465168001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,25.0,9032.625,1,2290,0.422978906,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2010,27.0,36130.5,1,2290,0.483114992,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2010,18.0,30108.75,2,2290,1.536117641,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2010,35.0,80290.0,2,2290,1.674511982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,51.0,44159.5,2,2290,0.49169412,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2010,19.0,,2,2290,0.587364539,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2010,50.0,,1,2291,0.662758558,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
2010,53.0,96348.0,1,2291,1.47554493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,53.0,5218.85,2,2291,0.58026121,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2010,67.0,11039.875,2,2291,0.729254406,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2010,40.0,17061.625,1,2292,1.02077202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,59.0,54195.75,1,2292,1.320929007,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2010,54.0,9032.625,1,2292,1.322553324,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,55.0,54195.75,2,2292,0.957573064,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2010,29.0,17061.625,2,2292,2.212090338,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2010,66.0,7226.1,2,2292,0.604728647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,77.0,,1,2293,1.499071517,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2010,43.0,17061.625,1,2293,2.331796027,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2010,45.0,13047.125,1,2293,1.005591212,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2010,69.0,6021.75,1,2293,4.612018177,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2010,54.0,26094.25,2,2293,0.722316368,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
2010,46.0,36130.5,2,2293,1.431147618,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
2010,40.0,17061.625,1,2294,0.873823951,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,72.0,,1,2294,1.388050545,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,60.0,17061.625,1,2294,3.70131249,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2010,81.0,30108.75,2,2294,1.912845284,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,30.0,54195.75,2,2294,2.039234851,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2010,41.0,36130.5,2,2294,1.598043613,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
2010,38.0,66239.25,2,2294,0.705067048,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2010,70.0,44159.5,1,2295,2.838652087,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2010,54.0,66239.25,1,2295,0.748050158,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2010,37.0,44159.5,1,2295,0.367447957,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2010,65.0,15054.375,1,2295,0.41122992,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
2010,20.0,13047.125,1,2295,0.475667175,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2010,43.0,54195.75,2,2295,0.744243994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,48.0,30108.75,2,2295,0.601141001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,59.0,22079.75,2,2295,0.356022219,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2010,43.0,54195.75,1,2296,0.995083589,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2010,81.0,4415.95,1,2296,0.413606671,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,67.0,152908.1861,2,2296,0.68416203,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2010,56.0,36130.5,2,2296,0.375892636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,65.0,54195.75,2,2296,1.00227857,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2010,21.0,11039.875,2,2296,0.351832078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,59.0,80290.0,1,2297,1.492616795,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2010,54.0,401.45,1,2297,0.311706098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,62.0,26094.25,1,2297,0.311706098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,49.0,5218.85,1,2297,0.393747688,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010,47.0,9032.625,1,2297,2.572505773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,50.0,,1,2297,1.703349687,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,51.0,2810.15,1,2297,0.375892636,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,54.0,4415.95,2,2297,1.766064637,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
2010,89.0,9032.625,2,2297,0.362647584,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,21.0,4415.95,2,2297,2.744749014,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
2010,45.0,13047.125,2,2297,0.45539616,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1
2010,62.0,80290.0,2,2297,0.563481651,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2010,21.0,,2,2297,0.703664156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,70.0,54195.75,2,2297,2.365598036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,28.0,,1,2298,1.434688469,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,44.0,26094.25,1,2298,0.778519456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,33.0,26094.25,2,2298,1.103960601,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2010,25.0,9032.625,2,2298,0.662338306,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2010,26.0,26094.25,1,2299,1.638367173,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,28.0,54195.75,1,2299,0.607725922,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2010,29.0,7226.1,1,2299,3.601646227,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2010,62.0,9032.625,2,2299,1.510048225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,86.0,26094.25,2,2299,0.58903149,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2010,43.0,36130.5,1,2300,1.370017242,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,34.0,9032.625,1,2300,1.658623091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,45.0,66239.25,1,2300,2.202179096,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2010,22.0,66239.25,2,2300,2.384025437,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,37.0,22079.75,2,2300,1.008571216,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,29.0,15054.375,2,2300,1.097773414,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,37.0,19068.875,2,2300,2.131167997,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
2010,37.0,19068.875,1,2301,0.553910669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,69.0,96348.0,1,2301,3.17049083,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,56.0,80290.0,1,2301,0.903351761,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,37.0,36130.5,2,2301,0.436446612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,35.0,26094.25,2,2301,0.861260664,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,26.0,9032.625,1,2302,0.607725922,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2010,38.0,7226.1,1,2302,0.956944953,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,52.0,44159.5,2,2302,0.446477015,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2010,54.0,26094.25,2,2302,0.539196028,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,23.0,17061.625,2,2302,2.139261235,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,21.0,17061.625,2,2302,0.558564882,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010,50.0,44159.5,2,2302,0.531713985,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2010,48.0,54195.75,1,2303,1.24005925,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,56.0,19068.875,1,2303,0.438016105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,59.0,44159.5,1,2303,0.994011831,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,74.0,80290.0,2,2303,1.933692353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,27.0,66239.25,2,2303,3.715195795,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2010,33.0,80290.0,2,2303,0.986706281,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,60.0,80290.0,2,2303,1.497528274,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2010,51.0,96348.0,2,2303,2.37482146,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2010,52.0,,1,2304,0.895533158,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,41.0,,1,2304,0.530659113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,32.0,,2,2304,2.874618925,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2010,57.0,30108.75,2,2304,0.435499087,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010,59.0,36130.5,2,2304,1.44880935,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2010,77.0,80290.0,1,2305,1.478175083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,81.0,,1,2305,3.258293278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010,33.0,19068.875,1,2305,1.631305866,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2010,43.0,152908.1861,2,2305,0.908449869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,65.0,22079.75,2,2305,1.252604151,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2010,44.0,152908.1861,2,2305,0.867830804,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,61.0,66239.25,2,2305,2.671024683,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,33.0,26094.25,2,2305,3.045324375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,46.0,112406.0,1,2306,1.70641447,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,27.0,112406.0,1,2306,1.220697335,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2010,42.0,152908.1861,1,2306,1.855113006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,46.0,112406.0,2,2306,0.62606115,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2010,61.0,80290.0,2,2306,0.813984903,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2010,71.0,66239.25,2,2306,3.653807204,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010,40.0,54195.75,1,2307,0.644326388,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2010,47.0,96348.0,1,2307,0.831536245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,66.0,54195.75,1,2307,1.09348525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,46.0,152908.1861,1,2307,2.446889665,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,35.0,,2,2307,0.620735375,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
2010,53.0,44159.5,2,2307,4.557605434,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,31.0,54195.75,2,2307,3.846885364,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2010,23.0,36130.5,2,2307,4.24622553,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,67.0,17061.625,2,2307,2.193076208,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
2010,30.0,26094.25,2,2307,3.193336552,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2010,62.0,96348.0,1,2308,1.165173984,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
2010,62.0,44159.5,1,2308,0.891014739,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2010,45.0,152908.1861,2,2308,1.026757703,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2010,20.0,,2,2308,1.460459385,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
2010,31.0,15054.375,2,2308,1.4992338,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2010,60.0,30108.75,1,2309,0.964127715,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,35.0,54195.75,1,2309,1.32702372,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2010,20.0,96348.0,1,2309,5.711882445,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010,33.0,36130.5,1,2309,0.861607188,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2010,33.0,17061.625,1,2309,0.69261354,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
2010,19.0,,2,2309,3.59128598,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2010,39.0,152908.1861,2,2309,0.972056675,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2010,21.0,7226.1,1,2310,0.526931097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2010,23.0,2810.15,1,2310,1.713617059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,23.0,,1,2310,1.58079329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,63.0,13047.125,1,2310,0.466835306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,31.0,44159.5,1,2310,0.847414833,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2010,86.0,17061.625,1,2310,0.619449534,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2010,25.0,80290.0,1,2310,3.156390113,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,61.0,54195.75,2,2310,1.082809267,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2010,63.0,152908.1861,2,2310,0.861434066,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2010,39.0,152908.1861,1,2311,1.01060357,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1
2010,61.0,,1,2311,1.478006888,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2010,47.0,152908.1861,2,2311,0.858078828,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,50.0,80290.0,2,2311,0.629540902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,37.0,152908.1861,2,2311,0.687657638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2010,50.0,54195.75,2,2311,2.169567121,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
