year,wrkstat,hrs1,hrs2,marital,martype,agewed,divorce,widowed,childs,age,degree,padeg,madeg,spdeg,major1,sex,race,born,parborn,babies,preteen,teens,adults,income,rincome,region,attend,postlife,happy,hapmar,health,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,obey,popular,thnkself,workhard,helpoth,chldsex,chldsex1,agedchld,partfull,jobinc,jobpay,sexeduc,arrest,loclived,god,racpromo,impfinan,kdeduc1,kdeduc2,kdeduc3,kdeduc4,kdeduc5,kdeduc6,kdeduc7,kdeduc8,kdeduc9,meltpot,hspasn10,immecon,immunemp,immunite,obrespct,balwkfam,hapfeel,sad,worried,showangr,angrywrk,wkfambiz,fambiz,typeorg,hlthinsr,mntlcare,immcrmup,immnew,immnojob,numcntct,numprobs,howfree,rhowfree,ethimp,ethdiff,wrktype,yearsjob,wkvsfam,famvswk,secondwk,overwork,wkracism,physhlth,height,misswork,natmeet,ownhh1,numemps,compwage,startbiz,ownbiz,numown,yearbiz,paidemps,bizgross,bizshare,owninc,whybiz,numemps5,agecmeus,marunion,hssexed,localgvt,unhappy,meovrwrk,jobvsfam,happy7,famwkbst,famwklst,educemp,hiinc,workweek,numemply,hapunhap,obeythnk,comtype,livecom1,citizen,parcit,ethclose,immimp,immcult,immeduc,immassim,chldeduc,hrdshp6,ethnic,uscitzn,famgen,talkspvs,wtssall
2012,5,,,2,,,2,,3,84,1,0,0,,,2,1,1,0,0,0,0,1,12,,8,0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,,,,,,,,,,,,,,,,,,,8,,1,,0.873987621
2012,3,,25,5,,,,,0,31,1,1,1,,,1,1,1,0,0,0,0,1,12,12,8,0,1,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,0,,,,,,,,,,,,,,,,,2,,6,4,2,,,,,,,,,,,,,,,,,,21,,1,,0.41189813
2012,1,45,,5,,,,,0,25,1,1,1,,,1,2,1,0,0,0,0,1,10,10,8,0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,0.41189813
2012,2,38,,5,,,,,0,38,1,1,1,,,1,1,1,0,0,0,0,1,10,10,8,0,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.873987621
2012,2,32,,5,,,,,1,37,1,,,,,2,1,1,0,0,0,0,1,9,9,8,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,2,4,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,15,,1,,0.41189813
2012,5,,,3,,,,2,2,66,1,0,0,,,1,1,1,1,0,0,0,2,12,,8,7,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,1,,,,,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,0.82379626
2012,2,10,,1,1,,2,2,2,72,1,1,1,1,,1,1,1,0,0,0,0,2,11,5,8,8,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,0,,,,,,,,,,,,,,,,,2,,3,2,,,,,,,,,,,,,,,,,,,10,,1,,0.82379626
2012,1,60,,1,1,,2,2,2,24,1,,3,3,,2,1,1,0,0,0,0,2,12,12,8,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,1,4,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,3,,,,,,,,,,,,,,,,,,14,,1,,0.82379626
2012,1,50,,1,1,,1,2,1,49,1,1,1,1,,2,1,1,0,0,0,0,2,12,11,8,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,0,,,,,,,,,,,,,,,,,5,,2,1,4,,,,,,,,,,,,,,,,,,10,,1,,0.82379626
2012,1,43,,1,1,,2,2,0,42,1,0,0,1,,1,3,2,8,0,0,0,2,12,12,8,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,3,1,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,6,,,,,,,,,,,,,,,,,,17,1,1,,0.82379626
2012,1,40,,3,,,,2,2,48,0,1,1,,,2,1,1,0,0,0,0,2,12,12,8,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,,1.747975242
2012,1,40,,1,1,,2,2,4,39,1,,0,1,,1,3,1,8,1,1,1,2,12,12,8,3,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,3,,3,2,3,,,,,,,,,,,,,,,,,,17,,2,,0.82379626
2012,2,12,,5,,,,,2,59,1,0,0,,,2,2,1,0,0,0,0,1,,,8,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,2,,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,6,,,,,,,,,,,,,,,,,,1,,1,,0.41189813
2012,5,,,3,,,,2,1,63,2,1,2,,18,1,1,1,0,0,0,0,1,8,,8,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,2,,2,6,3,,,,,,,,,,,,,,,,,,17,,1,,0.41189813
2012,1,40,,5,,,,,0,61,1,1,1,,,1,1,1,0,0,0,0,1,12,12,8,0,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,1,4,,,,,,,,,,,,,,,,,,11,,1,,0.41189813
2012,7,,,1,1,,2,2,3,48,1,1,1,1,,2,1,1,0,0,0,1,3,12,,8,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,1,3,,,,,,,,,,,,,,,,,,,,2,,2.621962863
2012,1,41,,3,,,,2,1,39,1,,1,,,2,1,2,8,0,1,0,2,12,10,8,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,4,,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,3,4,,,,,,,,,,,,,,,,,,8,1,2,,0.82379626
2012,1,55,,5,,,,,0,32,3,1,2,,16,1,1,1,0,0,0,0,2,12,12,8,1,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,1,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.747975242
2012,1,60,,1,1,,1,2,3,32,1,1,0,1,,2,1,1,0,2,1,0,2,12,10,8,3,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.82379626
2012,2,21,,1,1,,2,2,2,27,1,,1,4,,1,2,1,0,0,0,0,2,12,12,3,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,1,4,,,,1,1,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,4,,,,,,,,,,,,,,,,,,,,1,,0.82379626
2012,1,40,,5,,,,,0,53,1,1,1,,,1,1,1,0,0,0,0,2,11,11,3,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,4,,,,,,,,,,,,,,,,,,11,,2,,0.82379626
2012,5,,,2,,,2,,3,88,1,0,0,,,2,1,1,0,0,0,0,1,,,3,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,3,,,,,,,,,,,,,,,,,,11,,1,,0.873987621
2012,2,4,,2,,,2,,7,86,3,0,1,,16,2,1,1,0,0,0,0,1,12,12,3,8,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,,0.41189813
2012,1,50,,1,1,,2,2,3,44,3,,3,3,14,1,2,1,0,1,1,0,2,12,12,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,3,,4,,,,,,,,,,,,,,,,,,,,2,,0.82379626
2012,1,50,,1,1,,2,2,3,37,1,2,1,1,,1,1,1,0,2,1,0,2,12,12,3,7,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,2,1,,,,1,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,,1.747975242
2012,5,,,3,,,,2,3,70,1,,1,,,2,1,1,0,0,0,0,1,12,,3,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,3,,,,,,,,,,,,,,,,,,11,,1,,0.41189813
2012,4,,,1,1,,1,2,2,31,1,2,1,1,,2,1,1,0,1,1,0,2,12,,3,8,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,3,,,,,,,,,,,,,,,,,,21,,2,,1.747975242
2012,4,,,3,,,,2,2,57,1,1,0,,,1,1,1,0,0,0,0,1,,,3,2,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,2,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,1,,0.82379626
2012,1,40,,1,1,,1,2,0,63,1,1,1,1,,2,1,1,0,0,0,0,2,12,12,3,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,4,,,,,,,,,,,,,,,,,,8,,1,,0.82379626
2012,7,,,4,,,,2,1,47,4,0,3,,16,2,1,1,0,0,0,0,1,12,12,3,5,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,1,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,,0.873987621
2012,1,40,,3,,,,2,1,41,4,,0,,55,2,3,1,0,0,0,1,1,12,12,3,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,1,2,,,,1,3,,2,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,3,,,,,,,,,,,,,,,,,,22,,2,,0.873987621
2012,7,,,1,1,,2,2,3,41,4,1,2,3,52,2,1,1,0,1,2,0,2,12,,3,7,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,3,,,,,,,,,,,,,,,,,,14,,6,,0.82379626
2012,2,32,,1,1,,2,2,2,42,1,1,1,3,,2,1,1,0,0,2,0,2,,,3,7,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,2,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,,0.82379626
2012,1,43,,1,1,,2,2,2,31,1,,1,1,,2,1,1,0,0,0,0,3,12,11,3,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,2,2,6,,,,,,,,,,,,,,,,,,11,,2,,1.23569439
2012,5,,,1,1,,1,2,1,65,1,0,1,3,,1,1,1,0,0,0,0,2,12,,3,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,2,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,,0.82379626
2012,5,,,2,,,2,,4,79,3,0,0,,8,2,1,1,2,0,0,0,1,12,,3,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,3,,,,,,,,,,,,,,,,,,21,,1,,0.41189813
2012,5,,,5,,,,,0,65,2,0,0,,36,2,1,1,8,0,0,0,2,12,,3,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,1,,0.82379626
2012,1,35,,5,,,,,0,38,3,3,1,,32,1,1,1,0,0,0,0,1,12,12,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,2,4,,,,1,,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,2,3,,,,,,,,,,,,,,,,,,,11,,1,,0.41189813
2012,2,4,,1,1,,2,2,2,65,2,0,1,0,36,2,1,1,2,0,0,0,2,,,3,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,2,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,,0.82379626
2012,2,15,,5,,,,,0,19,1,1,1,,,2,1,1,0,0,0,1,4,,3,3,8,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,2,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,0,,,,,,,,,,,,,,,,,2,,2,1,3,,,,,,,,,,,,,,,,,,8,,2,,1.64759252
2012,1,50,,1,1,,2,2,1,58,4,1,1,3,9,1,1,1,0,0,0,1,2,12,12,3,7,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.82379626
2012,1,55,,1,1,,2,2,2,31,3,3,1,3,18,2,1,1,0,2,0,0,2,12,12,3,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,21,,2,,0.82379626
2012,2,8,,2,,,2,,2,36,1,,0,,,2,1,1,0,0,1,2,3,,7,8,1,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,6,,,,,,,,,,,,,,,,,,,,6,,1.23569439
2012,7,,,1,1,,2,2,3,29,3,1,2,1,57,2,1,1,0,3,0,0,2,12,,8,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,3,,,,,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0.82379626
2012,1,39,,1,1,,2,2,1,37,3,0,0,0,1,2,1,2,8,0,2,0,2,,,8,7,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,3,1,1,,,,,,,,,,,,,,,,,,17,2,1,,1.747975242
2012,1,37,,1,1,,2,2,3,42,2,4,4,3,51,2,1,1,0,1,1,1,2,12,12,8,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,2,,1.747975242
2012,6,,,5,,,,,0,26,1,,1,,,2,1,1,0,0,0,0,2,10,10,8,0,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,2,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.747975242
2012,1,40,,1,1,,2,2,2,24,1,2,1,1,,1,3,1,2,2,0,0,2,11,11,8,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,1,2,,,,1,1,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,2,1,6,,,,,,,,,,,,,,,,,,29,,2,,1.747975242
2012,5,,,1,1,,2,2,6,75,1,0,1,1,,1,1,1,0,0,0,0,2,12,,8,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,2,3,,,,1,,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,6,,,,,,,,,,,,,,,,,,,,1,,0.82379626
2012,1,40,,1,1,,1,2,4,40,4,1,3,3,16,1,1,1,0,0,1,0,2,12,,8,8,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,2,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,2,1,6,,,,,,,,,,,,,,,,,,23,,2,,0.82379626
2012,1,20,,5,,,,,1,30,1,1,,,,1,1,1,0,1,0,0,2,11,9,8,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,1,1,,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,,,,,,,,,,,,,,,,,,,30,,2,,0.82379626
2012,1,60,,1,1,,2,2,8,65,3,1,1,3,43,1,1,1,0,0,0,0,2,12,12,8,7,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,2,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,14,,,,,,,,,,,,,,,,,1,,2,1,3,,,,,,,,,,,,,,,,,,8,,1,,0.82379626
2012,2,5,,1,1,,2,2,7,56,4,3,1,3,57,2,1,1,0,2,0,1,3,12,,8,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,0,,,,,,,,,,,,,,,,,3,,2,1,3,,,,,,,,,,,,,,,,,,7,,2,,1.23569439
2012,1,40,,1,1,,2,2,1,40,3,2,3,3,70,1,1,1,0,0,0,2,2,12,12,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,2,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,2,,,,,,,,,,,,,,,,,,,8,,2,,1.747975242
2012,2,20,,1,1,,2,2,3,38,1,1,1,1,,2,1,1,0,1,2,0,4,12,1,8,7,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,2,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,2,,1.64759252
2012,5,,,2,,,2,,4,69,3,,0,,20,2,1,1,0,0,0,0,1,12,9,8,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,2,,,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3,,1,1,3,,,,,,,,,,,,,,,,,,8,,1,,0.41189813
2012,5,,,1,1,,2,2,4,64,3,1,1,2,44,1,1,1,1,0,0,0,2,12,,8,6,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,1,,1.747975242
2012,1,60,,1,1,,2,2,3,29,1,0,1,3,,1,1,1,0,2,1,0,3,12,,6,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,2,4,,,,1,5,,1,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,2,1,6,,,,,,,,,,,,,,,,,,30,,5,,1.23569439
