age,age_cat,coninc,coninc_quantiles,degree,ethnic,hs_or_college,race,region,sex,talkspvs,year,vstrat,vpsu,wtsscomp
57,50-59,28725.0,"(18455.0, 36306.0]",HS or assoc,Mexico,Some college,White,Pacific,Male,,2012,3012.0,1.0,1.64759252
50,50-59,28725.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3012.0,2.0,1.747975242
30,30-39,51705.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,Pacific,Male,,2012,3012.0,2.0,0.41189813
65,60-69,91920.0,"(60354.0, 180386.0]",HS or assoc,Mexico,Some college,Other,Pacific,Female,,2012,3012.0,2.0,1.747975242
27,18-29,,,HS or assoc,Mexico,HS or less,White,Pacific,Female,,2012,3012.0,2.0,1.747975242
22,18-29,16277.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3012.0,2.0,0.82379626
33,30-39,16277.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2012,3012.0,2.0,0.82379626
35,30-39,16277.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2012,3012.0,2.0,0.82379626
18,18-29,8617.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2012,3012.0,2.0,1.64759252
64,60-69,63195.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Male,,2012,3013.0,1.0,1.747975242
44,40-49,,,No degree,Mexico,HS or less,White,East North Central,Female,,2012,3013.0,2.0,0.82379626
26,18-29,383.0,"(335.999, 18455.0]",College,Africa,Some college,Black,East North Central,Female,,2012,3013.0,2.0,0.873987621
61,60-69,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2012,3013.0,2.0,1.747975242
34,30-39,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3013.0,2.0,2.621962863
35,30-39,10532.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,East North Central,Female,,2012,3014.0,1.0,2.05949065
28,18-29,18192.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,East North Central,Male,,2012,3014.0,1.0,1.23569439
39,30-39,34470.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,East North Central,Female,,2012,3014.0,2.0,0.41189813
76,70+,,,No degree,Mexico,HS or less,White,East North Central,Female,,2012,3014.0,2.0,1.64759252
32,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,White,East North Central,Male,,2012,3014.0,2.0,0.82379626
62,60-69,24895.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3014.0,2.0,0.873987621
39,30-39,12447.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,East North Central,Male,,2012,3014.0,2.0,0.82379626
30,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,East North Central,Female,,2012,3014.0,2.0,1.23569439
30,30-39,24895.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3014.0,2.0,1.23569439
35,30-39,34470.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,East North Central,Female,,2012,3014.0,2.0,0.873987621
45,40-49,107240.0,"(60354.0, 180386.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2012,3016.0,2.0,0.82379626
43,40-49,51705.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Female,,2012,3016.0,2.0,1.747975242
75,70+,42130.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Male,,2012,3017.0,2.0,0.41189813
57,50-59,,,No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3017.0,2.0,2.621962863
20,18-29,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3017.0,2.0,1.23569439
53,50-59,76600.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,South Atlantic,Female,,2012,3017.0,2.0,1.747975242
42,40-49,28725.0,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2012,3017.0,2.0,1.747975242
31,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3018.0,2.0,1.747975242
21,18-29,6894.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,White,South Atlantic,Male,,2012,3018.0,2.0,1.23569439
25,18-29,12447.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2012,3022.0,2.0,1.747975242
19,18-29,28725.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2012,3022.0,2.0,1.747975242
23,18-29,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2012,3022.0,2.0,1.64759252
29,18-29,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Female,,2012,3022.0,2.0,0.873987621
84,70+,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3023.0,1.0,0.41189813
21,18-29,10532.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3023.0,1.0,0.82379626
69,60-69,91920.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Female,,2012,3023.0,2.0,0.82379626
51,50-59,178712.4649,"(60354.0, 180386.0]",College,Mexico,Some college,White,West South Central,Female,,2012,3025.0,1.0,1.747975242
34,30-39,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2012,3025.0,2.0,0.82379626
64,60-69,24895.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2012,3025.0,2.0,0.41189813
54,50-59,34470.0,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,Middle Atlantic,Female,,2012,3027.0,1.0,0.41189813
37,30-39,6894.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2012,3027.0,1.0,0.41189813
48,40-49,42130.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,Middle Atlantic,Female,,2012,3027.0,1.0,1.23569439
58,50-59,,,HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2012,3027.0,1.0,2.621962863
77,70+,8617.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2012,3027.0,1.0,0.873987621
45,40-49,51705.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2012,3028.0,1.0,1.23569439
20,18-29,16277.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2012,3028.0,1.0,1.747975242
31,30-39,63195.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,West South Central,Male,,2012,3028.0,1.0,1.747975242
53,50-59,51705.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2012,3028.0,1.0,3.495950484
22,18-29,21065.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2012,3028.0,1.0,1.64759252
39,30-39,14362.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2012,3028.0,2.0,0.41189813
25,18-29,18192.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2012,3028.0,2.0,0.82379626
40,40-49,63195.0,"(60354.0, 180386.0]",HS or assoc,Mexico,Some college,White,West South Central,Female,,2012,3028.0,2.0,1.23569439
49,40-49,42130.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2012,3028.0,2.0,3.495950484
21,18-29,383.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3029.0,1.0,0.82379626
38,30-39,383.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3029.0,1.0,1.747975242
32,30-39,24895.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,South Atlantic,Male,,2012,3029.0,1.0,1.23569439
26,18-29,,,No degree,Mexico,HS or less,White,South Atlantic,Female,,2012,3029.0,1.0,0.82379626
57,50-59,28725.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3029.0,1.0,0.82379626
41,40-49,5745.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3029.0,1.0,0.41189813
50,50-59,383.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3029.0,1.0,0.41189813
65,60-69,3447.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2012,3029.0,1.0,0.41189813
20,18-29,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3029.0,2.0,0.82379626
47,40-49,63195.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,South Atlantic,Female,,2012,3029.0,2.0,0.82379626
35,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3029.0,2.0,1.23569439
77,70+,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3030.0,1.0,0.41189813
30,30-39,8617.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2012,3030.0,1.0,0.873987621
43,40-49,21065.0,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3030.0,1.0,0.82379626
31,30-39,12447.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3030.0,1.0,0.41189813
58,50-59,,,College,Africa,Some college,Black,South Atlantic,Female,,2012,3030.0,1.0,0.41189813
62,60-69,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3030.0,1.0,1.747975242
60,60-69,28725.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3030.0,1.0,0.82379626
40,40-49,1532.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2012,3030.0,2.0,0.41189813
29,18-29,16277.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3030.0,2.0,3.495950484
40,40-49,,,HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3031.0,1.0,0.873987621
45,40-49,178712.4649,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Male,,2012,3032.0,1.0,0.873987621
31,30-39,16277.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3032.0,1.0,0.82379626
81,70+,51705.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3032.0,1.0,0.82379626
30,30-39,76600.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Male,,2012,3032.0,1.0,0.82379626
42,40-49,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,Some college,Black,East North Central,Female,,2012,3032.0,1.0,0.82379626
36,30-39,91920.0,"(60354.0, 180386.0]",College,Mexico,Some college,White,East North Central,Female,,2012,3032.0,2.0,0.82379626
72,70+,6894.0,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2012,3033.0,1.0,0.41189813
32,30-39,18192.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,Pacific,Female,,2012,3033.0,1.0,0.873987621
46,40-49,34470.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Pacific,Male,,2012,3033.0,1.0,0.82379626
42,40-49,34470.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2012,3034.0,1.0,0.82379626
18,18-29,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2012,3034.0,1.0,2.621962863
33,30-39,51705.0,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,White,Mountain,Female,,2012,3034.0,1.0,1.747975242
49,40-49,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2012,3034.0,1.0,0.82379626
39,30-39,,,College,Africa,Some college,Other,Mountain,Female,,2012,3034.0,1.0,1.747975242
44,40-49,28725.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Mountain,Female,,2012,3034.0,1.0,0.82379626
24,18-29,24895.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2012,3034.0,2.0,0.82379626
59,50-59,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Mountain,Female,,2012,3034.0,2.0,0.41189813
52,50-59,16277.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2012,3035.0,1.0,1.747975242
50,50-59,2681.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,West North Central,Female,,2012,3035.0,1.0,0.41189813
73,70+,24895.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Female,,2012,3035.0,1.0,2.621962863
36,30-39,34470.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2012,3035.0,1.0,0.82379626
26,18-29,42130.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2012,3036.0,1.0,2.47138878
36,30-39,16277.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2012,3036.0,1.0,0.82379626
64,60-69,76600.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Pacific,Male,,2012,3036.0,1.0,1.747975242
46,40-49,51705.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2012,3036.0,1.0,1.23569439
69,60-69,178712.4649,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2012,3036.0,1.0,0.82379626
34,30-39,18192.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3036.0,2.0,0.82379626
30,30-39,10532.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Male,,2012,3036.0,2.0,0.82379626
29,18-29,42130.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2012,3037.0,1.0,1.747975242
51,50-59,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2012,3038.0,1.0,0.41189813
65,60-69,10532.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2012,3038.0,1.0,0.873987621
44,40-49,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3039.0,1.0,1.747975242
56,50-59,51705.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3039.0,1.0,0.82379626
25,18-29,18192.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2012,3039.0,2.0,0.873987621
67,60-69,4213.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Male,,2012,3040.0,1.0,0.41189813
61,60-69,28725.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2012,3040.0,1.0,0.873987621
51,50-59,10532.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2012,3040.0,1.0,0.82379626
45,40-49,18192.5,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2012,3040.0,2.0,1.747975242
33,30-39,34470.0,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2012,3040.0,2.0,0.41189813
42,40-49,,,No degree,Mexico,HS or less,White,South Atlantic,Male,,2012,3040.0,2.0,0.873987621
55,50-59,63195.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Female,,2012,3041.0,1.0,0.873987621
34,30-39,178712.4649,"(60354.0, 180386.0]",College,Mexico,Some college,White,West South Central,Female,,2012,3041.0,2.0,0.82379626
45,40-49,8617.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,,2012,3041.0,2.0,0.82379626
25,18-29,,,HS or assoc,Mexico,HS or less,White,West South Central,Male,,2012,3041.0,2.0,0.41189813
39,30-39,10532.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2012,3041.0,2.0,0.82379626
80,70+,34470.0,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,West South Central,Male,,2012,3041.0,2.0,1.23569439
34,30-39,12447.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2012,3041.0,2.0,0.41189813
33,30-39,,,No degree,Africa,HS or less,Black,West South Central,Male,,2012,3041.0,2.0,1.747975242
42,40-49,178712.4649,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Female,,2012,3042.0,1.0,0.82379626
40,40-49,34470.0,"(18455.0, 36306.0]",No degree,Africa,HS or less,Black,East North Central,Male,,2012,3042.0,2.0,1.747975242
33,30-39,14362.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2012,3042.0,2.0,0.41189813
25,18-29,14362.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Mountain,Male,,2012,3043.0,1.0,0.41189813
42,40-49,28725.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2012,3043.0,1.0,0.82379626
39,30-39,34470.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2012,3043.0,1.0,0.82379626
59,50-59,,,HS or assoc,Africa,HS or less,Black,Mountain,Female,,2012,3043.0,1.0,0.41189813
63,60-69,6894.0,"(335.999, 18455.0]",HS or assoc,Mexico,Some college,White,Mountain,Male,,2012,3043.0,1.0,0.41189813
37,30-39,,,College,Mexico,Some college,White,Mountain,Female,,2012,3044.0,1.0,1.747975242
49,40-49,24895.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,East South Atlantic,Female,,2012,3044.0,2.0,0.82379626
20,18-29,,,No degree,Africa,HS or less,Black,New England,Male,,2012,3045.0,1.0,1.23569439
59,50-59,2681.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2012,3046.0,1.0,0.82379626
51,50-59,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2012,3046.0,2.0,0.873987621
28,18-29,18192.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2012,3046.0,2.0,0.873987621
,,,,HS or assoc,Mexico,HS or less,White,Middle Atlantic,Female,,2012,3046.0,2.0,1.747975242
49,40-49,14362.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3047.0,1.0,0.82379626
30,30-39,34470.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Female,,2012,3047.0,1.0,1.23569439
25,18-29,6894.0,"(335.999, 18455.0]",College,Mexico,Some college,Other,South Atlantic,Female,,2012,3047.0,2.0,0.41189813
63,60-69,12447.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,1.0,0.82379626
53,50-59,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,1.0,0.82379626
39,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2012,3048.0,1.0,0.82379626
38,30-39,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,1.0,0.82379626
27,18-29,1532.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3048.0,1.0,2.05949065
70,70+,383.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2012,3048.0,2.0,0.41189813
32,30-39,3447.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,2.0,0.41189813
40,40-49,18192.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,2.0,0.41189813
55,50-59,4979.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3048.0,2.0,0.41189813
21,18-29,34470.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3048.0,2.0,1.23569439
52,50-59,21065.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Female,,2012,3048.0,2.0,1.23569439
29,18-29,,,HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3049.0,1.0,0.82379626
19,18-29,10532.5,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2012,3049.0,1.0,1.23569439
28,18-29,,,College,Africa,Some college,Black,South Atlantic,Male,,2012,3049.0,1.0,0.82379626
29,18-29,18192.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3049.0,2.0,0.873987621
24,18-29,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3049.0,2.0,0.41189813
33,30-39,8617.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2012,3050.0,1.0,0.41189813
31,30-39,24895.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2012,3050.0,1.0,0.41189813
63,60-69,10532.5,"(335.999, 18455.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2012,3050.0,2.0,0.41189813
46,40-49,8617.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2012,3050.0,2.0,0.41189813
41,40-49,63195.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2012,3050.0,2.0,0.82379626
60,60-69,34470.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2012,3050.0,2.0,1.23569439
37,30-39,5745.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2012,3051.0,1.0,0.82379626
37,30-39,,,College,Africa,Some college,Black,East South Atlantic,Female,,2012,3051.0,1.0,0.873987621
28,18-29,21065.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2012,3051.0,1.0,0.82379626
37,30-39,42130.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,0.82379626
49,40-49,5745.0,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,0.41189813
63,60-69,51705.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,0.41189813
22,18-29,383.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,2.05949065
45,40-49,63195.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,0.82379626
41,40-49,12447.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2012,3051.0,1.0,0.41189813
