year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,vstrat,vpsu,wtssnrps,prez,age_c,decrease_imm
2021,,18,4,1,3,0,1,,6048,2653,3101,0.649025847,2,,
2021,50,20,4,2,1,0,2,3,,2653,2842,0.285414326,2,50,0
2021,39,12,1,1,1,4,2,5,67200,2653,1693,2.077484579,2,30,1
2021,56,18,3,2,1,1,2,3,36960,2653,1160,0.489950464,2,50,0
2021,67,14,2,2,2,2,2,4,15960,2653,1643,1.069556381,2,60,1
2021,76,10,0,1,1,3,2,3,336,2653,4020,0.874553497,2,70,0
2021,60,13,1,2,1,1,2,,67200,2653,3002,0.852457926,2,60,
2021,48,15,1,1,1,0,2,3,67200,2653,1298,1.849126262,2,40,0
2021,64,12,1,1,1,2,2,2,36960,2653,2539,1.058087823,2,60,0
2021,40,16,2,1,1,5,2,3,45360,2653,1863,1.856874404,2,40,0
2021,51,16,3,2,1,6,2,5,36960,2653,1496,0.244975232,2,50,1
2021,31,14,2,1,1,4,2,3,45360,2653,2997,1.237916269,2,30,0
2021,,16,3,2,1,4,2,5,67200,2653,2386,0.875844264,2,,1
2021,79,16,3,1,1,2,2,2,55440,2653,2485,0.548722503,2,70,0
2021,79,14,1,2,1,4,2,5,,2653,1501,0.481399185,2,70,1
2021,24,14,1,1,1,3,1,,,2653,3477,2.018597561,2,18,
2021,61,12,1,2,1,6,2,4,30240,2653,1155,0.953736124,2,60,1
2021,33,13,1,2,1,3,2,,6048,2653,3259,1.115829365,2,30,
2021,86,14,4,1,1,5,2,,30240,2653,1150,0.613914725,2,80,
2021,46,12,1,1,1,6,2,4,67200,2653,1416,1.849126262,2,40,1
2021,32,16,3,1,1,7,1,1,36960,2653,3221,0.355746384,2,30,0
2021,59,18,4,2,1,0,1,,107520,2653,3211,0.437922132,2,50,
2021,41,16,3,2,1,1,2,,67200,2653,3641,0.510211784,2,40,
2021,82,20,4,1,1,6,2,,67200,2653,1985,0.548722503,2,80,
2021,45,12,1,1,1,6,2,5,45360,2653,4205,1.232750841,2,40,1
2021,,16,3,2,3,6,,,80640,2653,1301,0.510211784,2,,
2021,73,14,1,2,1,2,1,2,9240,2653,1989,0.481399185,2,70,0
2021,74,13,1,2,1,6,2,3,45360,2653,2211,0.860557843,2,70,0
2021,29,14,1,2,2,2,2,,18480,2653,1267,4.516576044,2,18,
2021,66,16,3,2,2,0,2,3,9240,2653,3837,0.27472465,2,60,0
2021,42,13,1,2,1,1,2,3,30240,2653,3251,0.99317675,2,40,0
2021,81,12,1,1,1,1,2,,12600,2653,1302,1.195044588,2,80,
2021,73,13,1,1,1,7,2,5,,2653,3230,1.602212403,2,70,1
2021,40,14,1,1,1,1,2,3,55440,2653,3909,1.237916269,2,40,0
2021,87,12,1,2,1,2,2,,10920,2653,2657,0.481399185,2,80,
2021,60,12,1,1,1,6,2,,55440,2653,3297,1.058087823,2,60,
2021,47,14,1,1,1,1,1,2,,2653,2449,1.849126262,2,40,0
2021,77,12,1,1,1,4,2,2,7560,2653,3631,0.597522294,2,70,0
2021,72,16,3,1,1,5,2,,45360,2653,3572,0.548722503,2,70,
2021,68,14,1,1,1,2,2,3,45360,2653,3365,1.068141602,2,60,0
2021,72,12,1,2,1,3,2,5,45360,2653,1659,0.860557843,2,70,1
2021,21,12,1,2,1,3,2,,30240,2653,2227,1.626301195,2,18,
2021,68,12,1,2,1,6,2,3,36960,2653,1199,0.96279837,2,60,0
2021,29,17,3,2,1,4,2,,,2653,1758,0.746740391,2,18,
2021,52,20,4,2,1,0,2,3,168736.297,2653,3134,0.437922132,2,50,0
2021,74,16,3,2,1,2,2,1,45360,2653,2740,0.442083197,2,70,0
2021,41,16,2,2,1,4,2,2,55440,2653,1191,0.99317675,2,40,0
2021,61,16,3,1,2,2,2,3,55440,2654,3669,0.333865224,2,60,0
2021,63,20,4,1,1,6,2,,80640,2654,2966,0.300540392,2,60,
2021,42,17,4,1,1,2,2,,168736.297,2654,2948,0.625937766,2,40,
2021,62,12,1,2,1,4,2,,,2654,1070,0.842567805,2,60,
2021,26,16,3,1,1,1,2,,168736.297,2654,1381,0.916115673,2,18,
2021,56,17,3,1,2,0,1,1,9240,2654,1827,1.18736894,2,50,0
2021,31,14,2,2,1,0,2,3,55440,2654,1182,1.448714705,2,30,0
2021,33,15,1,1,1,7,2,,,2654,1079,0.684460612,2,30,
2021,75,12,1,2,1,6,2,5,,2654,1058,0.850573748,2,70,1
2021,74,12,1,2,1,0,2,3,15960,2654,2313,0.425286874,2,70,0
2021,27,16,3,2,1,3,1,,30240,2654,1899,0.479553729,2,18,
2021,88,16,3,1,1,5,2,3,18480,2654,2559,0.542356286,2,80,0
2021,44,12,1,2,1,3,2,3,45360,2654,4172,0.981654025,2,40,0
2021,71,15,1,2,1,6,2,3,,2654,3722,0.850573748,2,70,0
2021,71,13,1,2,1,0,2,3,30240,2654,3391,0.850573748,2,70,0
2021,62,16,3,2,1,1,2,,36960,2654,1213,0.432841408,2,60,
2021,50,12,1,1,1,6,2,5,107520,2654,3801,1.827672906,2,50,1
2021,31,16,3,2,1,0,1,1,25200,2653,3278,0.286610259,2,30,0
2021,56,16,2,2,1,3,2,,7560,2653,3577,0.953736124,2,50,
2021,57,16,4,1,1,1,1,,168736.297,2653,4113,0.815336559,2,50,
2021,,13,1,2,1,2,2,3,36960,2653,2317,0.481399185,2,,0
2021,79,16,4,1,1,3,2,3,94080,2653,3966,0.548722503,2,70,0
2021,42,15,1,1,1,4,2,3,94080,2653,1300,1.232750841,2,40,0
2021,,12,1,2,1,6,1,,25200,2653,3528,0.481399185,2,,
2021,68,12,1,2,1,6,2,5,,2653,3340,0.96279837,2,60,1
2021,59,16,3,2,1,3,2,,94080,2653,1625,0.437922132,2,50,
2021,62,15,1,2,1,0,2,3,67200,2653,2150,0.852457926,2,60,0
2021,67,16,3,1,1,3,1,3,80640,2653,1367,0.548722503,2,60,0
2021,74,12,1,2,1,0,,3,30240,2653,3872,0.860557843,2,70,0
2021,21,12,1,1,1,3,1,3,25200,2653,2836,1.00929878,2,18,0
2021,56,14,1,2,1,6,2,4,107520,2653,2551,0.852457926,2,50,1
2021,79,14,1,2,1,4,2,3,36960,2653,2185,0.96279837,2,70,0
2021,42,16,3,2,1,1,2,1,94080,2653,1100,0.510211784,2,40,0
2021,,,0,,1,0,,,,2653,2421,1.626350287,2,,
2021,88,12,1,2,1,0,2,3,9240,2653,3051,0.481399185,2,80,0
2021,79,12,1,2,1,6,2,5,,2653,3074,0.860557843,2,70,1
2021,46,13,1,1,1,1,2,5,36960,2653,2495,0.6896053,2,40,1
2021,86,17,3,2,1,6,2,4,336,2653,2863,0.247302947,2,80,1
2021,77,12,1,1,1,6,2,,36960,2653,3161,1.068141602,2,70,
2021,57,12,1,2,2,3,2,5,2352,2653,3587,1.059489286,2,50,1
2021,69,12,1,2,1,6,2,,30240,2653,1096,0.860557843,2,60,
2021,58,12,1,2,1,3,2,3,,2653,3999,1.278686889,2,50,0
2021,33,12,1,1,1,3,2,4,15960,2653,3228,1.856874404,2,30,1
2021,37,20,4,2,1,0,2,2,67200,2653,3652,0.512349655,2,30,0
2021,63,16,3,2,1,0,2,,45360,2653,4011,0.489950464,2,60,
2021,65,15,3,2,1,5,2,4,36960,2653,1765,0.489950464,2,60,1
2021,47,16,0,2,1,7,1,3,7560,2653,2875,0.813175144,2,40,0
2021,53,12,1,1,1,1,2,2,67200,2653,3412,1.058087823,2,50,0
2021,77,12,1,1,1,6,2,5,55440,2653,3260,1.068141602,2,70,1
2021,84,11,0,2,1,5,2,3,9240,2653,3099,1.409183708,2,80,0
2021,61,11,1,2,1,1,2,2,25200,2653,1378,0.476868062,2,60,0
2021,52,14,2,1,1,4,2,4,45360,2653,3745,1.058087823,2,50,1
2021,78,18,3,2,1,0,1,1,36960,2654,1072,0.488867532,2,70,0
2021,55,14,1,2,1,4,2,4,7560,2654,2134,0.471335492,2,50,1
2021,70,17,3,1,1,0,1,,30240,2654,2268,0.542356286,2,70,
2021,66,16,3,2,1,2,1,,36960,2654,4225,0.244433766,2,60,
2021,49,12,1,2,2,4,2,,36960,2654,1133,0.610031234,2,40,
2021,47,14,2,1,1,2,1,3,30240,2654,2279,1.616053516,2,40,0
2021,,16,3,2,1,3,1,,,2654,3167,0.244433766,2,,
2021,41,16,3,2,1,1,1,2,168736.297,2654,1099,0.564205963,2,40,0
2021,64,12,1,1,1,6,2,5,67200,2654,1321,1.045812007,2,60,1
2021,34,14,1,1,1,3,2,4,45360,2654,4199,2.053381835,2,30,1
2021,49,13,1,1,1,6,1,3,55440,2654,3932,1.218448604,2,40,0
2021,89,13,1,2,1,0,1,3,45360,2654,4142,0.475814045,2,80,0
2021,36,16,4,2,1,2,2,2,,2654,1403,0.506405432,2,30,0
2021,52,13,2,1,1,1,2,3,55440,2654,4064,0.585031037,2,50,0
2021,89,16,3,2,1,3,2,3,,2654,4108,0.244433766,2,80,0
2021,40,20,3,2,1,5,2,3,80640,2654,1238,0.566570078,2,40,0
2021,48,14,2,2,1,0,2,3,67200,2654,2589,0.549140829,2,40,0
2021,58,14,1,2,1,4,2,,30240,2654,2897,0.942670984,2,50,
2021,79,18,4,1,1,2,2,2,67200,2654,1778,0.542356286,2,70,0
2021,46,18,4,1,1,1,1,1,168736.297,2654,3797,0.625937766,2,40,0
2021,54,14,1,2,1,5,2,4,80640,2654,1479,2.106419512,2,50,1
2021,60,10,1,1,1,4,2,,10920,2654,2065,0.585031037,2,60,
2021,22,13,1,1,1,3,2,,55440,2654,3242,1.747203805,2,18,
2021,70,12,1,1,1,2,2,5,30240,2654,1044,1.055749143,2,70,1
2021,25,12,1,1,1,3,2,5,18480,2654,1355,1.783308059,2,18,1
2021,89,12,1,2,1,4,2,5,18480,2654,1673,0.475814045,2,80,1
2021,72,12,1,2,1,4,2,4,21840,2654,2687,0.951628091,2,70,1
2021,60,14,0,2,2,3,1,,21840,2654,3313,3.049302617,2,60,
2021,38,12,1,1,1,6,2,,45360,2654,4146,1.223554103,2,30,
2021,77,14,2,2,1,2,2,3,30240,2654,3773,0.475814045,2,70,0
2021,64,18,2,1,1,1,2,,25200,2654,1772,1.170062074,2,60,
2021,74,12,1,2,1,6,2,4,10920,2654,2417,0.475814045,2,70,1
2021,66,12,1,1,1,5,2,4,55440,2654,2951,0.590589907,2,60,1
2021,75,16,3,1,1,6,2,,30240,2654,2846,0.542356286,2,70,
2021,61,16,3,2,1,5,2,3,168736.297,2658,3516,0.406427425,2,60,0
2021,68,16,3,2,1,0,1,4,36960,2658,3346,0.229517288,2,60,1
2021,35,12,1,2,1,3,2,,21840,2658,1337,0.517790291,2,30,
2021,67,13,1,1,1,4,1,5,80640,2658,3734,0.868114195,2,60,1
2021,65,13,1,1,3,3,2,5,14280,2658,1515,0.503642324,2,60,1
2021,67,18,3,2,1,3,2,5,10920,2658,1248,0.229517288,2,60,1
2021,72,13,1,2,3,1,2,,36960,2658,3316,0.943143732,2,70,
2021,56,18,4,1,1,0,1,2,80640,2658,3538,0.282200028,2,50,0
2021,56,12,1,1,1,6,2,,18480,2658,2042,0.54932974,2,50,
2021,28,12,1,1,1,3,2,4,10920,2658,1977,1.873423035,2,18,1
2021,25,12,1,2,1,3,2,4,3696,2658,3621,1.509340039,2,18,1
2021,55,20,4,1,1,0,1,2,107520,2658,2523,0.75669877,2,50,0
2021,24,17,3,2,1,0,2,2,45360,2658,1794,0.775373642,2,18,0
2021,21,14,1,1,1,3,2,3,,2658,1354,2.810134553,2,18,0
2021,78,12,1,1,1,6,2,,,2658,3077,0.991322451,2,70,
2021,37,16,3,2,1,1,1,3,45360,2658,4033,0.265997677,2,30,0
2021,60,12,1,1,1,3,2,4,7560,2658,3076,0.54932974,2,60,1
2021,32,16,1,1,1,1,2,3,6048,2658,1591,1.285383324,2,30,0
2021,28,18,2,2,1,1,2,,3696,2658,2249,1.509340039,2,18,
2021,63,12,1,2,1,6,1,,94080,2658,1459,2.098638252,2,60,
2021,23,15,1,1,1,1,1,1,18480,2658,1431,2.810134553,2,18,0
2021,60,18,4,2,1,2,2,,55440,2658,1049,0.609641138,2,60,
2021,73,17,3,2,1,6,2,4,30240,2658,4092,0.229517288,2,70,1
2021,27,14,2,1,1,6,1,,,2658,2408,1.242379807,2,18,
2021,40,19,4,2,1,3,1,3,,2658,4038,0.531995354,2,40,0
2021,66,20,4,2,1,1,2,,18480,2658,2050,0.229517288,2,60,
2021,85,12,0,1,1,6,2,,,2658,4210,0.725466251,2,80,
2021,59,16,3,2,1,0,2,3,168736.297,2653,1358,0.437922132,2,50,0
2021,78,14,1,2,1,3,2,4,25200,2653,3249,0.96279837,2,70,1
2021,34,16,3,1,1,5,2,,107520,2653,2339,0.635938637,2,30,
2021,35,15,1,1,3,3,1,3,6048,2653,3459,1.608633057,2,30,0
2021,60,18,4,1,1,1,2,3,45360,2653,1698,0.543557706,2,60,0
2021,,12,,2,1,0,2,,,2653,2088,0.489950464,2,,
2021,40,16,3,2,1,5,2,5,5040,2653,1805,0.512349655,2,40,1
2021,27,20,4,1,1,7,2,,30240,2653,1649,0.926869105,2,18,
2021,54,18,4,2,1,6,2,5,45360,2653,3294,0.489950464,2,50,1
2021,59,16,3,2,1,3,1,4,80640,2653,1290,0.656883198,2,50,1
2021,50,18,3,1,1,7,1,1,94080,2653,1329,0.708523938,2,50,0
2021,36,16,2,2,1,1,2,,45360,2653,2975,0.997338324,2,30,
2021,60,16,3,2,1,1,2,3,80640,2653,4160,0.437922132,2,60,0
2021,70,13,1,2,1,0,2,3,18480,2653,2629,0.481399185,2,70,0
2021,59,16,3,2,1,1,2,5,55440,2653,3609,0.244975232,2,50,1
2021,29,12,1,2,2,0,1,4,336,2653,2051,1.198085594,2,18,1
2021,72,14,1,1,1,0,1,,,2653,3511,1.195044588,2,70,
2021,65,16,3,2,1,2,2,2,67200,2653,1446,0.244975232,2,60,0
2021,45,12,1,1,1,3,1,,36960,2653,1344,1.619304348,2,40,
2021,64,15,2,1,2,1,2,2,30240,2653,1627,0.872095128,2,60,0
2021,26,16,3,1,1,0,2,3,9240,2653,1411,0.518493945,2,18,0
2021,32,18,4,1,1,0,2,,18480,2653,2526,0.635938637,2,30,
2021,35,18,4,1,1,1,1,3,80640,2653,3366,0.355746384,2,30,0
2021,30,16,4,2,1,1,2,,9240,2653,1536,0.417729289,2,30,
2021,70,16,3,2,2,0,2,4,,2653,1692,0.5494493,2,70,1
2021,,15,4,2,3,0,2,1,36960,2653,3119,1.562134849,2,,0
2021,46,14,1,1,2,1,2,,30240,2653,1676,0.766070833,2,40,
2021,33,13,1,1,,1,2,1,30240,2653,2106,0.769280796,2,30,0
2021,74,12,1,1,2,0,2,,45360,2653,2600,1.327554766,2,70,
2021,63,10,0,1,1,2,2,,336,2653,2343,0.866321848,2,60,
2021,33,12,3,1,1,0,2,3,30240,2653,3663,0.711492769,2,30,0
2021,36,16,3,2,1,2,2,2,55440,2653,3088,0.286610259,2,30,0
2021,59,16,3,1,2,0,2,3,45360,2653,2092,0.337784158,2,50,0
2021,77,17,3,1,2,0,2,,21840,2653,1735,0.340993728,2,70,
2021,31,14,1,2,2,3,2,,25200,2653,3011,0.619777959,2,30,
2021,47,16,3,2,1,3,2,3,94080,2653,1247,0.285414326,2,40,0
2021,62,18,4,1,1,2,1,1,45360,2653,3426,0.53255302,2,60,0
2021,,,0,,2,,,3,,2653,4202,2.71002743,2,,0
2021,42,12,1,2,1,3,2,,30240,2653,3400,0.99317675,2,40,
2021,22,9,1,1,1,3,2,3,,2653,1227,0.883856304,2,18,0
2021,79,12,1,1,1,3,2,,18480,2653,4024,0.597522294,2,70,
2021,73,12,1,1,1,3,2,3,45360,2653,3677,1.068141602,2,70,0
2021,30,19,3,1,1,5,1,2,25200,2653,1450,0.518493945,2,30,0
2021,56,12,1,2,2,1,2,3,,2653,2117,1.059489286,2,50,0
2021,52,18,4,2,1,3,2,3,168736.297,2653,1740,0.437922132,2,50,0
2021,33,11,1,1,1,5,1,4,30240,2653,2458,1.237916269,2,30,1
2021,53,12,1,1,1,4,1,,168736.297,2653,1884,1.058087823,2,50,
2021,,12,1,,1,3,,5,,2653,1924,1.068141602,2,,1
2021,35,18,3,1,1,0,1,,55440,2653,2336,0.635938637,2,30,
2021,51,13,1,1,1,6,2,,67200,2653,2363,0.591898173,2,50,
2021,32,16,3,2,1,0,2,,80640,2653,2898,0.448671376,2,30,
2021,,20,4,1,1,4,2,3,168736.297,2653,2281,0.815336559,2,,0
2021,,12,1,1,1,5,2,,36960,2653,2243,1.068141602,2,,
2021,,14,1,2,1,5,2,4,21840,2653,1268,0.481399185,2,,1
2021,64,12,1,2,1,3,2,3,45360,2653,3894,0.852457926,2,60,0
2021,,13,1,2,1,3,2,,,2653,1094,0.860557843,2,,
2021,35,17,3,1,1,2,2,,55440,2653,2765,0.635938637,2,30,
2021,75,13,1,2,1,6,2,5,45360,2653,3913,0.860557843,2,70,1
2021,60,12,1,2,1,5,2,3,,2653,1907,0.476868062,2,60,0
2021,75,14,1,2,2,0,2,,21840,2653,3443,0.534778191,2,70,
2021,40,16,3,2,1,6,2,3,55440,2653,2031,0.286610259,2,40,0
2021,74,14,1,1,1,6,2,3,80640,2653,2109,1.068141602,2,70,0
2021,47,11,0,2,2,0,2,2,1344,2653,3749,0.903342477,2,40,0
2021,56,16,3,2,1,6,2,,45360,2653,3783,0.244975232,2,50,
2021,25,16,3,2,1,0,1,2,14280,2653,1163,1.670917154,2,18,0
2021,37,20,3,1,1,0,1,1,7560,2653,1387,0.711492769,2,30,0
2021,42,16,4,2,1,0,2,2,45360,2654,4222,0.756438547,2,40,0
2021,42,16,4,1,3,2,1,,94080,2654,2186,1.141964631,2,40,
2021,26,12,1,1,1,0,2,3,21840,2654,4143,0.997589009,2,18,0
2021,63,13,1,2,1,0,1,1,9240,2654,2826,0.842567805,2,60,0
2021,68,13,1,2,1,1,1,4,14280,2654,3390,0.425286874,2,60,1
2021,,12,1,,2,4,,3,,2654,1802,1.095072194,2,,0
2021,80,10,0,2,1,3,2,,12600,2654,3639,1.392834516,2,80,
2021,61,11,1,1,1,6,2,3,,2654,3439,1.170062074,2,60,0
2021,25,16,3,2,1,6,2,1,25200,2654,1350,0.738076793,2,18,0
2021,58,11,0,1,1,3,2,,,2654,1134,0.856270879,2,50,
2021,24,13,1,1,1,6,2,3,21840,2654,3220,0.997589009,2,18,0
2021,55,14,1,1,1,1,2,3,14280,2654,1993,0.585031037,2,50,0
2021,35,12,1,2,1,2,1,2,25200,2654,1201,0.492883658,2,30,0
2021,34,13,1,2,1,3,2,4,67200,2654,3368,0.985767316,2,30,1
2021,68,12,1,2,1,3,2,2,7560,2654,2982,0.475814045,2,60,0
2021,48,16,3,2,1,6,2,5,168736.297,2654,3293,0.756438547,2,40,1
2021,35,14,1,1,1,1,2,,36960,2654,1545,1.223554103,2,30,
2021,54,14,2,1,1,3,2,4,25200,2654,1880,0.585031037,2,50,1
2021,38,7,0,1,1,6,2,5,,2654,4137,5.314828357,2,30,1
2021,43,14,1,2,1,3,1,3,30240,2654,3370,1.098281658,2,40,0
2021,,12,1,1,1,5,2,5,,2654,1943,0.585031037,2,,1
2021,60,12,1,1,1,6,2,4,18480,2654,1598,0.585031037,2,60,1
2021,59,12,1,2,1,6,2,3,15960,2654,3921,0.471335492,2,50,0
2021,49,13,1,1,1,3,2,4,45360,2654,1939,1.827672906,2,40,1
2021,,,0,,1,,,,,2654,3050,1.841500292,2,,
2021,34,12,1,1,1,3,2,,1344,2654,1888,1.223554103,2,30,
2021,25,12,1,1,1,6,2,,25200,2654,3865,0.997589009,2,18,
2021,60,12,1,2,1,2,2,,25200,2654,3793,0.471335492,2,60,
2021,31,16,1,2,1,2,2,2,36960,2654,2829,0.985767316,2,30,0
2021,81,12,1,2,1,3,2,2,14280,2654,1318,0.475814045,2,80,0
2021,54,14,1,2,1,4,2,,2352,2654,3431,0.471335492,2,50,
2021,62,12,1,2,1,0,2,,36960,2654,2387,0.942670984,2,60,
2021,54,12,1,2,1,3,2,4,6048,2654,3530,1.414006476,2,50,1
2021,69,12,1,2,1,2,2,,18480,2654,2253,0.850573748,2,60,
2021,38,18,3,2,1,3,1,4,55440,2654,1458,0.506405432,2,30,1
2021,39,16,1,2,1,6,2,3,9240,2654,1593,0.551441819,2,30,0
2021,51,19,3,2,1,0,2,2,25200,2654,3025,0.242133057,2,50,0
2021,63,13,1,2,1,6,2,4,9240,2654,2479,0.471335492,2,60,1
2021,50,16,3,1,1,4,2,3,80640,2654,3336,0.938906649,2,50,0
2021,68,12,1,1,1,6,1,1,,2654,3627,0.590589907,2,60,0
2021,60,12,1,2,1,6,1,,36960,2654,3655,0.942670984,2,60,
2021,32,20,3,1,3,7,2,1,336,2654,2127,0.322375115,2,30,0
2021,32,18,4,2,1,0,2,2,45360,2654,2530,0.375726791,2,30,0
2021,67,19,4,1,1,0,2,1,107520,2654,2310,0.542356286,2,60,0
2021,67,12,1,1,1,3,2,4,30240,2654,2927,1.055749143,2,60,1
2021,21,12,1,1,1,5,2,,,2654,3565,1.995178018,2,18,
2021,67,14,1,2,1,3,2,2,6048,2654,2426,0.475814045,2,60,0
2021,25,16,3,2,1,5,2,3,168736.297,2654,2963,2.064414201,2,18,0
2021,66,12,1,2,1,3,2,5,67200,2654,2169,0.850573748,2,60,1
2021,43,12,1,2,1,2,2,3,30240,2654,4133,0.981654025,2,40,0
2021,42,16,3,2,3,0,1,3,30240,2654,2120,0.247041316,2,40,0
2021,59,14,1,2,1,3,1,,6048,2654,1937,0.471335492,2,50,
2021,54,12,1,2,1,3,2,3,336,2654,1851,0.471335492,2,50,0
2021,42,11,0,1,1,6,1,,55440,2654,2276,1.783361891,2,40,
2021,33,14,1,2,1,2,2,3,55440,2654,4105,0.985767316,2,30,0
2021,40,14,2,1,1,6,2,,107520,2654,1904,0.684460612,2,40,
2021,34,16,4,2,1,0,1,1,94080,2654,3891,0.506405432,2,30,0
2021,58,12,1,2,1,6,2,1,15960,2654,3016,0.412754731,2,50,0
2021,40,17,3,2,1,7,1,,45360,2654,1854,0.506405432,2,40,
2021,28,16,3,2,1,6,2,3,45360,2654,2970,0.978926475,2,18,0
2021,58,12,1,1,1,5,2,4,67200,2654,1688,1.045812007,2,50,1
2021,26,15,1,1,3,3,1,2,10920,2654,2938,0.873601903,2,18,0
2021,,12,1,2,3,5,,3,45360,2654,1582,3.074371557,2,,0
2021,22,15,2,2,1,3,2,3,1344,2654,2091,0.803716515,2,18,0
2021,57,12,1,2,2,0,2,1,10920,2657,4119,0.591184591,2,50,0
2021,51,14,1,1,,4,2,4,30240,2657,1990,1.311736447,2,50,1
2021,33,11,0,1,3,3,2,5,,2657,2444,0.795922018,2,30,1
2021,42,9,0,2,,3,2,5,3696,2657,1475,1.802119894,2,40,1
2021,76,16,3,1,1,0,2,,80640,2657,2298,0.61236351,2,70,
2021,65,12,1,2,1,5,2,3,55440,2657,1093,0.951326261,2,60,0
2021,58,12,1,1,2,1,2,3,45360,2657,2983,1.311736447,2,50,0
2021,64,15,1,1,2,0,2,3,336,2657,2441,0.733790135,2,60,0
2021,35,13,1,2,2,2,2,4,9240,2657,4085,0.69166,2,30,1
2021,41,18,3,1,1,3,2,3,45360,2657,1499,0.706733668,2,40,0
2021,72,15,1,2,1,6,2,,55440,2657,3719,0.537232012,2,70,
2021,65,12,1,2,1,6,2,,55440,2657,1713,0.951326261,2,60,
2021,68,12,1,2,1,3,2,,14280,2657,3191,1.074464024,2,60,
2021,34,18,3,2,1,0,2,2,80640,2657,1229,0.857658191,2,30,0
2021,,,0,,2,0,,2,,2657,3440,2.513064795,2,,0
2021,77,16,3,2,1,4,2,5,45360,2657,2101,0.493356143,2,70,1
2021,79,13,1,1,1,6,2,5,55440,2657,1026,1.192024997,2,70,1
2021,20,12,1,1,2,3,2,3,1344,2657,3968,1.251251519,2,18,0
2021,66,16,3,1,2,2,2,3,67200,2657,2492,0.680264238,2,60,0
2021,57,12,1,1,1,5,2,5,168736.297,2657,3710,1.981640122,2,50,1
2021,29,17,3,2,2,3,1,3,,2657,2637,0.517868858,2,18,0
2021,27,13,1,2,1,5,2,4,6048,2657,1391,0.907460056,2,18,1
2021,38,14,2,2,1,5,2,3,30240,2657,1918,1.113009932,2,30,0
2021,47,12,0,2,2,0,2,3,1344,2657,3789,1.802119894,2,40,0
2021,,,0,,1,,,,,2657,2881,1.392392749,2,,
2021,36,11,0,2,2,3,2,3,1344,2657,4166,1.012336574,2,30,0
2021,30,12,1,1,1,4,2,3,45360,2657,2705,2.013497049,2,30,0
2021,57,17,4,1,1,4,2,,168736.297,2657,1331,0.909899547,2,50,
2021,53,12,1,2,1,6,2,3,168736.297,2657,1526,0.951326261,2,50,0
2021,51,17,3,2,1,6,2,4,168736.297,2657,2739,0.273387535,2,50,1
2021,56,11,0,2,1,6,2,1,7560,2657,3829,1.557819127,2,50,0
2021,58,16,3,2,1,,2,,,2657,2617,0.972284158,2,50,
2021,,16,3,2,1,6,2,,80640,2657,2358,0.493356143,2,,
2021,32,12,1,2,1,6,2,4,,2657,3507,1.113009932,2,30,1
2021,63,17,4,1,3,5,2,2,168736.297,2657,2973,0.426842206,2,60,0
2021,59,13,1,1,3,5,1,5,7560,2657,3435,0.40703393,2,50,1
2021,51,19,4,1,,7,1,4,67200,2657,3425,0.606599698,2,50,1
2021,57,16,3,2,1,5,1,3,55440,2657,2916,0.273387535,2,50,0
2021,59,12,1,1,3,6,2,3,25200,2657,1215,1.55107009,2,50,0
2021,38,15,2,2,2,0,2,4,7560,2657,3406,1.38332,2,30,1
2021,76,14,1,1,1,3,2,4,25200,2657,1882,0.666823115,2,70,1
2021,41,,,1,3,3,1,3,25200,2657,3160,1.20474118,2,40,0
2021,36,17,3,2,1,0,2,3,55440,2657,2805,0.571772128,2,30,0
2021,60,10,0,1,2,6,2,3,7560,2657,1454,1.073999641,2,60,0
2021,40,9,0,2,1,3,2,,,2657,3285,2.733869912,2,40,
2021,31,16,3,2,2,6,2,4,21840,2657,1131,0.710635006,2,30,1
2021,,20,4,2,1,4,1,2,,2657,3772,0.648189438,2,,0
2021,29,16,3,2,1,0,2,1,30240,2657,3570,1.398532984,2,18,0
2021,33,12,1,2,1,6,2,3,67200,2657,2976,1.113009932,2,30,0
2021,55,14,1,2,1,6,2,,45360,2657,3130,0.951326261,2,50,
2021,39,16,2,2,1,3,2,3,7560,2657,3651,1.245243602,2,30,0
2021,45,11,1,1,1,0,2,,36960,2657,1319,2.0635885,2,40,
2021,54,12,1,1,1,2,2,3,9240,2657,4076,0.660546707,2,50,0
2021,70,16,3,1,1,4,2,5,36960,2657,3109,0.61236351,2,70,1
2021,28,14,1,2,1,4,2,3,,2657,3629,1.622191922,2,18,0
2021,,17,3,2,1,6,2,4,94080,2657,3263,0.857658191,2,,1
2021,57,14,2,2,2,3,1,5,3024,2657,2406,0.591184591,2,50,1
2021,51,17,3,1,1,3,2,3,168736.297,2657,3488,0.909899547,2,50,0
2021,73,16,3,2,1,0,2,2,25200,2657,2822,0.27598522,2,70,0
2021,52,16,3,2,1,0,2,,45360,2657,3358,0.273387535,2,50,
2021,74,16,3,2,1,5,2,,36960,2657,1149,0.27598522,2,70,
2021,29,16,3,2,1,5,2,,80640,2657,2512,0.833347574,2,18,
2021,56,19,4,2,1,5,2,4,80640,2657,1494,0.546775071,2,50,1
2021,55,12,1,2,1,6,2,4,94080,2657,3024,0.951326261,2,50,1
2021,63,15,4,1,1,5,2,3,168736.297,2657,4042,0.606599698,2,60,0
2021,68,16,3,1,1,4,1,,168736.297,2657,1848,0.918545265,2,60,
2021,37,18,3,1,1,1,1,,7560,2657,3424,0.824294085,2,30,
